season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2014,AR Patel,Punjab Kings,42,36,116.67,6,0,16.67,13,36.11,0.05335150382039782,0.22051693169828823,0.3407146720225948,0.5845514501751188,0.06006892693529994,0.1397941900372932,middle,AR Patel,2014,14527637.87775,0.9622637294077717
2020,RV Uthappa,Rajasthan Royals,63,59,106.78,4,2,10.17,20,33.9,0.11640012319679725,0.18315318325032387,0.21707441882811485,0.51614062144729,0.08825281300869993,0.1679780761106932,middle,RV Uthappa,2020,41681170.359,0.4030071004818188
2022,B Sai Sudharsan,Gujarat Titans,91,75,121.33,9,1,13.33,21,28.0,0.1755475127251447,0.2347132238718723,0.24751249298680508,0.39637563068713594,0.18107934980161128,0.26080461290360457,middle,B Sai Sudharsan,2022,2487556.9016,10.484367723844013
2020,SO Hetmyer,Delhi Capitals,90,60,150.0,4,6,16.67,17,28.33,0.17808506454200115,0.394814500885847,0.35607660050993356,0.4127994903697201,0.24956782392739774,0.329293087029391,middle,SO Hetmyer,2020,107676356.76075,0.30581744863550614
2022,Abhishek Sharma,Sunrisers Hyderabad,144,92,156.52,7,9,17.39,23,25.0,0.2876234799616958,0.3509881759368071,0.3069733586546396,0.3394525418821964,0.32889940010488744,0.40862466320688073,middle,Abhishek Sharma,2022,6840781.479400001,5.973362318872389
2019,JM Bairstow,Sunrisers Hyderabad,217,125,173.6,15,13,22.4,30,24.0,0.47093302880364657,0.48868955155933136,0.4387078668894267,0.34264729963802015,0.542565401960998,0.6222906650629912,middle,JM Bairstow,2019,31773556.166,1.9585175225959983
2024,DJ Mitchell,Chennai Super Kings,149,104,143.27,11,6,16.35,27,25.96,0.3024971992814766,0.2576129978675725,0.25455051949387997,0.4147909500530576,0.2872335726736175,0.3669588357756107,middle,DJ Mitchell,2024,155231545.0,0.23639450072832213
2022,SA Yadav,Mumbai Indians,162,134,120.9,10,7,12.69,44,32.84,0.32568701600429806,0.2332924159892943,0.23813935160074248,0.4882115472924385,0.2805228984618875,0.36024816156388073,middle,SA Yadav,2022,6218892.254000001,5.79280275087848
2022,AR Patel,Delhi Capitals,75,65,115.38,5,3,12.31,26,40.0,0.14171325846505384,0.21505320782224563,0.23257404890276784,0.6240679859068942,0.09958778171789147,0.17931304481988475,middle,AR Patel,2022,2487556.9016,7.208399723622416
2022,Tilak Varma,Mumbai Indians,288,215,133.95,21,12,15.35,58,26.98,0.5921317683025138,0.2764122831233493,0.27709647048656505,0.3770217804934565,0.5366440375776376,0.6163693006796308,middle,Tilak Varma,2022,2487556.9016,24.77809855457703
2018,Q de Kock,Royal Challengers Bengaluru,57,42,135.71,4,3,16.67,16,38.1,0.11141765262278835,0.27518409369412355,0.30514503249265557,0.6298328277398871,0.10675179115702141,0.18647705425901467,middle,Q de Kock,2018,41785692.563999996,0.4462701054275978
2024,RR Rossouw,Punjab Kings,118,54,218.52,7,10,31.48,10,18.52,0.23840473101736676,0.5685056271381032,0.5293958422876983,0.23964839351699355,0.4192249627094653,0.49895022581145854,middle,RR Rossouw,2024,88703740.0,0.5624906298330359
2013,NLTC Perera,Sunrisers Hyderabad,112,85,131.76,6,6,14.12,25,29.41,0.23348970530343008,0.35826094461710034,0.32609644256193876,0.3912092489913997,0.28124748634198193,0.36097274944397517,middle,NLTC Perera,2013,83114359.61769001,0.43430852515062385
2014,DA Warner,Sunrisers Hyderabad,271,205,132.2,14,13,13.17,59,28.78,0.5298310209914804,0.29771309753479036,0.26798596446470385,0.40971806808505085,0.484832325329552,0.5645575884315452,middle,DA Warner,2014,106536011.1035,0.5299218382440433
2017,K Rabada,Delhi Capitals,48,52,92.31,5,1,11.54,25,48.08,0.07790967781972512,0.11063697059661592,0.2311424117929453,0.8129291075282972,-0.020838505712305527,0.05888675738968774,middle,K Rabada,2017,77990010.48,0.07550551285640465
2025,Q de Kock,Kolkata Knight Riders,43,27,159.26,3,2,18.52,3,11.11,0.08314094634551934,0.3115538160131635,0.27493944329001163,0.13972440890171217,0.1870219087580244,0.2667471718600177,middle,Q de Kock,2025,37782000.0,0.7060165471918313
2019,SO Hetmyer,Royal Challengers Bengaluru,47,38,123.68,1,4,13.16,15,39.47,0.0,0.2363986583328125,0.2489310392093828,0.647738389039251,-0.008841872466129885,0.07088339063586338,middle,SO Hetmyer,2019,60658607.226,0.11685627790919792
2014,RV Uthappa,Kolkata Knight Riders,288,205,140.49,25,9,16.59,50,24.39,0.5652028628775433,0.3389208383451319,0.33905230156412874,0.30500885289058993,0.5606472315402821,0.6403724946422753,middle,RV Uthappa,2014,96850919.185,0.661194028958121
2025,JM Sharma,Royal Challengers Bengaluru,138,76,181.58,15,7,28.95,21,27.63,0.2612628483514333,0.405436375395016,0.45465171026955936,0.4650850490699666,0.32855452353956993,0.40827978664156317,middle,JM Sharma,2025,115445000.00000001,0.35365740104947213
2014,M Vijay,Delhi Capitals,97,56,173.21,9,4,23.21,10,17.86,0.16778981580471897,0.5015646597340792,0.47661345700219687,0.14925687675851024,0.3501725666127362,0.42989782971472945,middle,M Vijay,2014,96850919.185,0.4438758385901936
2018,E Lewis,Mumbai Indians,126,93,135.48,4,11,16.13,36,38.71,0.23853759996351842,0.27411477210628127,0.2952240033993814,0.6423804196199551,0.20363322835858438,0.2833584914605777,middle,E Lewis,2018,56709154.194,0.4996697543596195
2015,RG Sharma,Mumbai Indians,292,215,135.81,22,11,15.35,57,26.51,0.6776183892009154,0.2961437667865142,0.28985119193068015,0.36234939827179935,0.6164382001284627,0.696163463230456,middle,RG Sharma,2015,5236600.1181,13.294187975595234
2014,DJG Sammy,Sunrisers Hyderabad,49,49,100.0,1,4,10.2,24,48.98,0.06791637989112961,0.1376540801532469,0.20627046119415063,0.8915235685242557,-0.04142129350714327,0.038303969594849996,middle,DJG Sammy,2014,67795643.4295,0.05649916079737764
2023,SA Yadav,Mumbai Indians,457,244,187.3,50,22,29.51,66,27.05,0.8846080713198374,0.5045122643445717,0.5456903299463612,0.413753687573705,0.8854274648337727,0.9651527279357659,middle,SA Yadav,2023,2366172.2646,40.78962222553667
2022,R Powell,Delhi Capitals,137,119,115.13,5,9,11.76,48,40.34,0.272820993722906,0.21422715672772352,0.22451900552412027,0.6305192693047873,0.2013248892405085,0.28105015234250175,middle,R Powell,2022,34825796.6224,0.807017152801409
2025,Priyansh Arya,Punjab Kings,138,65,212.31,8,13,32.31,17,26.15,0.2612628483514333,0.5346931428593675,0.5125455949341117,0.43593651714206,0.38474003709736726,0.4644653001993605,middle,Priyansh Arya,2025,39881000.00000001,1.1646280188544933
2018,N Rana,Kolkata Knight Riders,150,120,125.0,10,7,14.17,39,32.5,0.2827532338211637,0.22539090149503593,0.25921434224601614,0.5146418203163121,0.24273436189138253,0.32245962499337577,middle,N Rana,2018,50739769.541999996,0.6355165344739275
2014,MK Tiwary,Delhi Capitals,76,66,115.15,6,2,12.12,20,30.3,0.12409518759252362,0.21296135075356942,0.24616735219733654,0.4459727394052286,0.1232034778585113,0.20292874096050456,middle,MK Tiwary,2014,54236514.743599996,0.37415520138017444
2018,DJM Short,Rajasthan Royals,58,31,187.1,4,5,29.03,12,38.71,0.11325997070019024,0.5141077302124345,0.5322263650720407,0.6423804196199551,0.22280948471429968,0.30253474781629297,middle,DJM Short,2018,59693846.519999996,0.506810610227523
2024,R Ravindra,Chennai Super Kings,42,20,210.0,1,4,25.0,3,15.0,0.08127480882148448,0.5333055580167088,0.4116828421750782,0.15678524848917835,0.2759910331993802,0.35571629630137347,middle,R Ravindra,2024,19958341.5,1.7822938659576173
2019,Yuvraj Singh,Mumbai Indians,90,65,138.46,6,6,18.46,24,36.92,0.1191183543444518,0.31109536109499103,0.3577857130951223,0.5974486490280592,0.14069070461747135,0.22041596771946462,middle,Yuvraj Singh,2019,14442525.530000001,1.526159446709073
2014,YK Pathan,Kolkata Knight Riders,196,117,167.52,10,17,23.08,42,35.9,0.373778777376497,0.4732809389607568,0.4739121050071894,0.5795425811111468,0.41988120836863313,0.4996064714706264,middle,YK Pathan,2014,62953097.470249996,0.7936169808113532
2025,AM Rahane,Kolkata Knight Riders,124,106,116.98,5,5,9.43,29,27.36,0.2350133048979302,0.133715347793418,0.11831580888501755,0.4597674114885241,0.15983492773566826,0.23956019083766153,middle,AM Rahane,2025,15742500.000000002,1.521741723599565
2022,R Parag,Rajasthan Royals,63,53,118.87,3,3,11.32,17,32.08,0.11633756776998568,0.2265848811017746,0.21807497082120225,0.47379103146185375,0.10990230641839063,0.1896275695203839,middle,R Parag,2022,47263581.1304,0.4012128683122896
2014,V Sehwag,Punjab Kings,134,86,155.81,12,6,20.93,22,25.58,0.2447755893214441,0.4150731410247979,0.4292358989359136,0.3333924442530975,0.3395111047011579,0.4192363678031512,middle,V Sehwag,2014,61984588.2784,0.67635581593311
2018,JC Buttler,Rajasthan Royals,207,161,128.57,15,4,11.8,39,24.22,0.3877653642330712,0.24198863222806508,0.215672047892202,0.3443236879114548,0.3570785530510259,0.4368038161530192,middle,JC Buttler,2018,65663231.172,0.6652182787180299
2014,WP Saha,Punjab Kings,168,121,138.84,12,9,17.36,39,32.23,0.31551927309356986,0.3307190563985621,0.3550526172268647,0.49200663127887534,0.32424033258402235,0.40396559568601564,middle,WP Saha,2014,42614404.4414,0.9479555117132227
2022,SW Billings,Kolkata Knight Riders,138,109,126.61,7,8,13.76,37,33.94,0.2749356346141617,0.2521594229881796,0.25381007235556585,0.5090833465209162,0.24454167975471314,0.32426694285670643,middle,SW Billings,2022,24875569.016000003,1.303555881066027
2023,HC Brook,Sunrisers Hyderabad,60,41,146.34,6,2,19.51,14,34.15,0.11503014041206018,0.30748764980699167,0.34365762726351745,0.57342708666791,0.13831651539086715,0.2180417784928604,middle,HC Brook,2023,156758912.52975,0.13909370444980604
2014,GJ Bailey,Punjab Kings,68,88,77.27,4,0,4.55,39,44.32,0.10744961494025873,0.024668320368076636,0.08886554756498376,0.7803743788189739,-0.044941578188168047,0.03478368491382522,middle,GJ Bailey,2014,62953097.470249996,0.05525333353178227
2014,NV Ojha,Sunrisers Hyderabad,107,80,133.75,3,9,15.0,29,36.25,0.18859678162005009,0.3054178017876287,0.30601268870211545,0.5878906962177667,0.18612716432919843,0.2658524274311917,middle,NV Ojha,2014,9685091.918499999,2.744965454828293
2016,NLTC Perera,Lucknow Super Giants,57,43,132.56,3,3,13.95,15,34.88,0.11868858438477732,0.28246331293029875,0.2745404661345632,0.5649988177822597,0.12159819105737218,0.20132345415936545,middle,NLTC Perera,2016,16363863.999,1.230292882974757
2025,SE Rutherford,Gujarat Titans,194,119,163.03,15,12,22.69,34,28.57,0.3662610221654458,0.3274112196363528,0.3467898894361971,0.4835983058349883,0.36387050034350427,0.44359576344549756,middle,SE Rutherford,2025,27287000.000000004,1.6256670335525982
2015,EJG Morgan,Sunrisers Hyderabad,118,91,129.67,6,8,15.38,35,38.46,0.23590779488900898,0.26581663138011297,0.2904661845756697,0.6172096283687976,0.20312253656661555,0.28284779966860885,middle,EJG Morgan,2015,26183000.5905,1.0802726703952898
2025,R Ravindra,Chennai Super Kings,44,39,112.82,2,1,7.69,9,23.08,0.08501591373505528,0.11621752310576088,0.08833504718373159,0.37547300834565916,0.04545039568738696,0.12517565878938022,middle,R Ravindra,2025,41980000.00000001,0.29817927296183944
2022,WP Saha,Gujarat Titans,75,72,104.17,7,0,9.72,21,29.17,0.14171325846505384,0.17801307674387343,0.1946421173560458,0.4185756353210624,0.12198782620220179,0.20171308930419507,middle,WP Saha,2022,23631790.5652,0.8535666764127313
2017,SA Yadav,Kolkata Knight Riders,66,60,110.0,5,1,10.0,17,28.33,0.12039658343525546,0.1904634152467876,0.20079234867268872,0.43653555251652876,0.10630765055347263,0.1860329136554659,middle,SA Yadav,2017,1559800.2096000002,11.926714236252907
2015,MEK Hussey,Chennai Super Kings,42,29,144.83,2,2,13.79,7,24.14,0.04297673070679696,0.3406960080512926,0.2578715743912222,0.31180389657055363,0.12580372254495908,0.20552898564695235,middle,MEK Hussey,2015,26183000.5905,0.7849710919745562
2020,SM Curran,Chennai Super Kings,70,54,129.63,3,5,14.81,21,38.89,0.13239251539740568,0.29505649440191345,0.3163005915979054,0.6087209166137306,0.13594689563533352,0.21567215873732679,middle,SM Curran,2020,76415478.9915,0.28223621913214314
2025,V Nigam,Delhi Capitals,65,39,166.67,7,3,25.64,11,28.21,0.12439022891530996,0.34272181623805265,0.3976193417458486,0.47650812239306517,0.18655097187422046,0.2662762349762137,middle,V Nigam,2025,5247500.000000001,5.074344639851619
2016,SV Samson,Delhi Capitals,162,123,131.71,10,5,12.2,30,24.39,0.3429363726594328,0.2789894878504197,0.2436951442516913,0.3624950924729171,0.33428595483842694,0.4140112179404202,middle,SV Samson,2016,68728228.7958,0.602388894918998
2024,TM Head,Sunrisers Hyderabad,110,77,142.86,8,6,18.18,25,32.47,0.22186473920727387,0.25591909782769323,0.28779354267383284,0.5680406870221136,0.19821809184447092,0.27794335494646416,middle,TM Head,2024,75398179.0,0.36863404213842377
2022,JM Bairstow,Punjab Kings,64,60,106.67,8,0,13.33,20,33.33,0.11845220866124137,0.1862735876890947,0.24751249298680508,0.4975089851305785,0.10064454480696682,0.18036980790896007,middle,JM Bairstow,2022,83955045.429,0.21484093896595782
2022,D Brevis,Mumbai Indians,85,56,151.79,4,8,21.43,24,42.86,0.16285966737761065,0.3353592892284484,0.36614131365415964,0.6783346639009366,0.16845685062126764,0.2481821137232609,middle,D Brevis,2022,37313353.524000004,0.6651294785488252
2022,R Tewatia,Gujarat Titans,59,59,100.0,6,1,11.86,23,38.98,0.10787900420496295,0.1642345444872443,0.22598355886569255,0.6047141357132146,0.059827451340639215,0.13955271444263248,middle,R Tewatia,2022,111940060.572,0.12466735655629917
2022,F du Plessis,Royal Challengers Bengaluru,189,123,153.66,12,10,17.89,33,26.83,0.38278232006820145,0.34153815141547395,0.31429612536250096,0.3741756260532095,0.3967114013410617,0.476436664443055,middle,F du Plessis,2022,87064491.55600001,0.5472227034561044
2014,KP Pietersen,Delhi Capitals,93,81,114.81,9,2,13.58,29,35.8,0.15946702947858651,0.21127128659488228,0.2765056130643425,0.5771574053663981,0.13082465110092278,0.21054991420291605,middle,KP Pietersen,2014,174331654.533,0.12077549241813691
2025,Aniket Verma,Sunrisers Hyderabad,149,89,167.42,5,15,22.47,33,37.08,0.28188748963632865,0.3458764721312601,0.34299921841649417,0.6512023644204511,0.2676323041476496,0.34735756724964284,middle,Aniket Verma,2025,3148500.0000000005,11.03247791804487
2024,Naman Dhir,Mumbai Indians,46,23,200.0,4,3,30.43,6,26.09,0.08954480472653092,0.4919909228977014,0.510321976528709,0.4178512366591985,0.23772726862443727,0.3174525317264305,middle,Naman Dhir,2024,2217593.5,14.315181376858765
2024,T Stubbs,Delhi Capitals,144,114,126.32,6,8,12.28,33,28.95,0.2921597044001686,0.18758469134085493,0.18061658269474962,0.48517754199429836,0.2290909790624816,0.3088162421644749,middle,T Stubbs,2024,5543983.75,5.5702948653930475
2016,DR Smith,Gujarat Titans,113,72,156.94,10,7,23.61,24,33.33,0.23828740479792687,0.38210078992729984,0.444806642928016,0.5350769136612414,0.28720610666988633,0.36693136977187957,middle,DR Smith,2016,37636887.1977,0.974924859870725
2022,RA Tripathi,Sunrisers Hyderabad,208,128,162.5,16,11,21.09,32,25.0,0.4229604970020593,0.3707473181177764,0.3611618322928139,0.3394525418821964,0.4539344511191038,0.533659714221097,middle,RA Tripathi,2022,105721168.318,0.5047803790967343
2016,JC Buttler,Mumbai Indians,167,114,146.49,14,7,18.42,31,27.19,0.3536148387677497,0.33939317570996347,0.3533282311725274,0.41654756443346613,0.37206595707500106,0.45179122017699436,middle,JC Buttler,2016,62182683.1962,0.7265547206309738
2022,HR Shokeen,Mumbai Indians,42,40,105.0,5,0,12.5,18,45.0,0.07193010905361638,0.18075556637768686,0.23535670025175515,0.7189398005817934,0.015054137090191488,0.09477940019218475,middle,HR Shokeen,2022,2487556.9016,3.810139986394784
2022,AK Markram,Sunrisers Hyderabad,249,180,138.33,16,12,15.56,49,27.22,0.5096607735435422,0.2908846982993771,0.2801720325038669,0.3815756275978516,0.47471330930585,0.5544385724078432,middle,AK Markram,2022,32338239.7208,1.7144983066324033
2016,KH Pandya,Mumbai Indians,165,79,208.86,14,11,31.65,20,25.32,0.34934345232442293,0.5942901995123818,0.5865188646070388,0.38044823494552804,0.4989759476455551,0.5787012107475483,middle,KH Pandya,2016,32727727.998,1.768229101582954
2022,DA Miller,Gujarat Titans,289,222,130.18,14,15,13.06,61,27.48,0.5942464091937695,0.2639554326179557,0.24355819896455994,0.3865089619609465,0.5259936045411251,0.6057188676431183,middle,DA Miller,2022,37313353.524000004,1.6233300157637107
2020,EJG Morgan,Kolkata Knight Riders,200,178,112.36,13,10,12.92,68,38.2,0.42939408483727626,0.21048011875255013,0.2758830341550382,0.5959192325125595,0.34265206382408175,0.422377326926075,middle,EJG Morgan,2020,72942048.12825,0.5790587703041079
2014,CJ Anderson,Mumbai Indians,203,120,169.17,17,11,23.33,36,30.0,0.3883436534472288,0.4814827209073264,0.47910701268989586,0.43881721217098296,0.46317769913376355,0.5429029622357568,middle,CJ Anderson,2014,87165827.2665,0.6228392241100292
2014,JP Duminy,Delhi Capitals,192,190,101.05,5,6,5.79,53,27.89,0.3654559910503646,0.14287339593742768,0.11463228967120805,0.3884900039567888,0.2804552687644038,0.3601805318663971,middle,JP Duminy,2014,42614404.4414,0.8452084138866454
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,171,143,119.58,11,6,11.89,48,33.57,0.3447187840255992,0.2289308662102174,0.22642292486816426,0.5020628322349737,0.2893263056101827,0.3690515687121759,middle,Shahbaz Ahmed,2022,29850682.8192,1.2363253830656142
2018,Shubman Gill,Kolkata Knight Riders,117,82,142.68,9,4,15.85,19,23.17,0.22195673726690143,0.3075891870300377,0.2900797660917578,0.3227253740195345,0.2633130243369771,0.34303828743897036,middle,Shubman Gill,2018,26862230.933999997,1.277028286599907
2018,SA Yadav,Mumbai Indians,187,141,132.62,21,3,17.02,43,30.5,0.35091900268503345,0.2608179906226781,0.311575329127185,0.4735021748078925,0.3265952301986887,0.406320493300682,middle,SA Yadav,2018,47755077.216,0.8508425009195613
2016,AJ Finch,Gujarat Titans,213,151,141.06,21,8,19.21,46,30.46,0.4518567269642653,0.31720156372908914,0.3672526907653667,0.4796731299016787,0.43416176286287667,0.5138870259648699,middle,AJ Finch,2016,16363863.999,3.1403770282879013
2014,Shakib Al Hasan,Kolkata Knight Riders,122,90,135.56,9,5,15.56,29,32.22,0.21980723034304675,0.31441490804416883,0.317649281911378,0.4917681137044005,0.23534649032908356,0.31507175343107685,middle,Shakib Al Hasan,2014,54236514.743599996,0.5809218289939175
2022,PBB Rajapaksa,Punjab Kings,124,79,156.96,7,8,18.99,23,29.11,0.2453306621365822,0.35244202586316603,0.33040621211979604,0.41743717354496357,0.2845909451831821,0.3643162082851754,middle,PBB Rajapaksa,2022,6218892.254000001,5.858217081198773
2015,M Vijay,Punjab Kings,40,35,114.29,3,1,11.43,13,37.14,0.03789959743884403,0.1898506146780853,0.20949215298537566,0.5890577033706355,0.011361752277448858,0.09108701537944212,middle,M Vijay,2015,52366001.181,0.17394304190729634
2018,F du Plessis,Chennai Super Kings,43,37,116.22,2,2,10.81,13,35.14,0.08562519953916198,0.18457071218523305,0.19748349455453282,0.5689461523874261,0.04957884172032086,0.12930410482231414,middle,F du Plessis,2018,23877538.608,0.5415302931558938
2025,RR Pant,Lucknow Super Giants,108,92,117.39,9,5,15.22,38,41.3,0.20501382666535525,0.13543989301503803,0.21807937799446925,0.7343150703229955,0.10139589077109037,0.18112115387308364,middle,RR Pant,2025,283365000.0,0.06391796935863062
2022,R Ashwin,Rajasthan Royals,69,61,113.11,1,4,8.2,18,29.51,0.12902541311751975,0.20755266388398472,0.17238090656414715,0.4250269187189556,0.11495692722824952,0.19468219033024278,middle,R Ashwin,2022,62188922.54,0.31304962745579473
2020,RA Tripathi,Kolkata Knight Riders,62,60,103.33,3,1,6.67,16,26.67,0.11411549573956747,0.16625749732152806,0.1422270902302125,0.3820012358654534,0.09321481666106424,0.1729400797630575,middle,RA Tripathi,2020,8336234.0718,2.0745588268458426
2022,A Manohar,Gujarat Titans,58,38,152.63,7,2,23.68,12,31.58,0.10576436331370728,0.3381348209060428,0.39909376383953593,0.4643038499943638,0.17300991969181306,0.25273518279380636,middle,A Manohar,2022,32338239.7208,0.7815366110705363
2024,RK Singh,Kolkata Knight Riders,79,61,129.51,5,3,13.11,18,29.51,0.15777227094316398,0.20076405994381827,0.19569401943756978,0.49836031506690537,0.12591377561180955,0.20563903871380282,middle,RK Singh,2024,2217593.5,9.27307185531536
2025,KH Pandya,Royal Challengers Bengaluru,68,49,138.78,3,4,14.29,17,34.69,0.13001513108391777,0.22541067908931328,0.20205517777481635,0.6041314243476831,0.09122005927935486,0.17094532238134813,middle,KH Pandya,2025,60346250.00000001,0.28327414277001156
2022,RV Uthappa,Chennai Super Kings,63,38,165.79,2,6,21.05,13,34.21,0.11633756776998568,0.38161815052168757,0.36057601095618497,0.5142064245133608,0.1768294166610596,0.2565546797630529,middle,RV Uthappa,2022,24875569.016000003,1.0313520048447398
2022,MR Marsh,Delhi Capitals,71,69,102.9,3,3,8.7,23,33.33,0.13325469490003114,0.17381673718370103,0.17970367327200856,0.4975089851305785,0.0951877147034212,0.17491297780541448,middle,MR Marsh,2022,80845599.302,0.21635435857432922
2024,Abhishek Sharma,Sunrisers Hyderabad,99,50,198.0,8,8,32.0,16,32.0,0.19912225046839618,0.4837279958738999,0.5388419472350074,0.5569765739076042,0.3007892738023676,0.3805145369043609,middle,Abhishek Sharma,2024,2217593.5,17.15889485175533
2018,RV Uthappa,Kolkata Knight Riders,161,109,147.71,14,10,22.02,42,38.53,0.3030187326725844,0.3309747852337175,0.4034367096204638,0.6386778515241974,0.29465919332743606,0.3743844564294293,middle,RV Uthappa,2018,95510154.432,0.39198392951607924
2017,CJ Anderson,Delhi Capitals,54,72,75.0,2,2,5.56,39,54.17,0.09207197969156856,0.032525282812869614,0.11328956928701385,0.9289917277825589,-0.07972526310199327,0.0,middle,CJ Anderson,2017,15598002.096,0.0
2020,PK Garg,Sunrisers Hyderabad,60,65,92.31,3,0,4.62,24,36.92,0.10954624082510793,0.11228924835476582,0.09838794062286967,0.5721711808466188,0.026567119121766278,0.10629238222375954,middle,PK Garg,2020,26398074.5607,0.40265202668228617
2021,SPD Smith,Delhi Capitals,78,68,114.71,7,0,10.29,17,25.0,0.16778895224270485,0.2199261396598362,0.21706241410656588,0.32287951106347024,0.1790455843007339,0.25877084740272716,middle,SPD Smith,2021,29174564.8546,0.8869741457752243
2023,N Pooran,Lucknow Super Giants,219,129,169.77,15,18,25.58,47,36.43,0.42324900946580474,0.42018996227319044,0.4662914777920036,0.6247024880671759,0.4329739941995665,0.5126992573015597,middle,N Pooran,2023,189293781.16799998,0.2708484421083725
2019,SN Khan,Punjab Kings,103,83,124.1,12,2,16.87,28,33.73,0.15513088007649536,0.23852129805947792,0.3251293109294005,0.5345371703473915,0.15377952159544145,0.23350478469743471,middle,SN Khan,2019,3610631.3825000003,6.467145492314313
2025,WG Jacks,Mumbai Indians,98,75,130.67,8,5,17.33,27,36.0,0.18626415276999586,0.19129833336409713,0.25443535913798265,0.6299318140946815,0.13130153123388608,0.21102679433587934,middle,WG Jacks,2025,55098750.00000001,0.3829974261410274
2022,LS Livingstone,Punjab Kings,288,163,176.69,17,23,24.54,46,28.22,0.5921317683025138,0.41763397824285237,0.41168892257705747,0.40054999053283147,0.601223394523712,0.6809486576257052,middle,LS Livingstone,2022,143034521.842,0.4760729429905743
2023,Sikandar Raza,Punjab Kings,91,59,154.24,7,5,20.34,21,35.59,0.17512312746027453,0.3454880027085269,0.36042634158619347,0.6058115507095517,0.19466786095610605,0.27439312405809935,middle,Sikandar Raza,2023,5915430.661499999,4.638599279744079
2018,MM Ali,Royal Challengers Bengaluru,72,35,205.71,4,6,28.57,7,20.0,0.13905242378381663,0.6006297943417549,0.523775118066659,0.2575190358886893,0.3446820937651738,0.424407356867167,middle,MM Ali,2018,25369884.770999998,1.672878535705065
2022,KH Pandya,Lucknow Super Giants,96,90,106.67,8,2,11.11,35,38.89,0.18612071718142315,0.1862735876890947,0.21499940880390048,0.6030064430490666,0.1271772432028337,0.20690250630482696,middle,KH Pandya,2022,102611722.191,0.20163632564289444
2014,MEK Hussey,Mumbai Indians,69,60,115.0,1,4,8.33,17,28.33,0.10953031152179184,0.21221573421297213,0.16741255172750602,0.39898477723368236,0.10497452438008983,0.1846997874820831,middle,MEK Hussey,2014,96850919.185,0.19070524992052826
2023,H Klaasen,Sunrisers Hyderabad,293,164,178.66,17,18,21.34,29,17.68,0.5666967850002519,0.46295238471555095,0.3806296118544778,0.20302977919163426,0.6277631099474354,0.7074883730494287,middle,H Klaasen,2023,62112021.94575,1.1390522331850097
2016,KD Karthik,Gujarat Titans,240,185,129.73,25,2,14.59,52,28.11,0.5095204439491767,0.2708975188408191,0.2858210409945849,0.4343076623633608,0.45918828653783195,0.5389135496398252,middle,KD Karthik,2016,37636887.1977,1.431875985941681
2025,TH David,Royal Challengers Bengaluru,56,34,164.71,6,3,26.47,15,44.12,0.10751552240948652,0.33447764883713743,0.4119205096838183,0.7898548406180608,0.11076884639188195,0.1904941094938752,middle,TH David,2025,31485000.000000004,0.6050313148924097
2018,MA Agarwal,Punjab Kings,64,51,125.49,3,3,11.76,14,27.45,0.12431387916460156,0.22766902139956935,0.2149371568482558,0.4107642154075525,0.12858639803969274,0.208311661141686,middle,MA Agarwal,2018,14923461.629999999,1.3958668994258407
2018,MA Agarwal,Punjab Kings,64,51,125.49,3,3,11.76,14,27.45,0.12431387916460156,0.22766902139956935,0.2149371568482558,0.4107642154075525,0.12858639803969274,0.208311661141686,middle,MA Agarwal,2018,2984692.326,6.979334497129203
2014,JH Kallis,Kolkata Knight Riders,87,61,142.62,6,3,14.75,16,26.23,0.14698284998938785,0.3495085932216128,0.3008177810194089,0.348896086593963,0.21282319684308332,0.2925484599450766,middle,JH Kallis,2014,106536011.1035,0.27460053827326525
2022,PJ Cummins,Kolkata Knight Riders,60,17,352.94,5,6,64.71,4,23.53,0.10999364509621863,0.9999999998809529,0.9999999998866418,0.311560228367776,0.5256828703450339,0.6054081334470272,middle,PJ Cummins,2022,90173937.683,0.6713781709026571
2021,RM Patidar,Royal Challengers Bengaluru,48,35,137.14,1,3,11.43,7,20.0,0.0947417067034403,0.31771060684653785,0.23862290153653254,0.21550787500554305,0.1757295527229115,0.25545481582490476,middle,RM Patidar,2021,2652233.1686,9.63168769809739
2018,Ishan Kishan,Mumbai Indians,215,113,190.27,18,14,28.32,32,28.32,0.4025039088522862,0.5288457712274772,0.519182049041995,0.428659961203715,0.49876127601772813,0.5784865391197214,middle,Ishan Kishan,2018,92525462.10599999,0.625218751630756
2021,KS Bharat,Royal Challengers Bengaluru,87,70,124.29,5,3,11.43,18,25.71,0.18970312590448424,0.2616905264475582,0.23862290153653254,0.33812628338369594,0.2103689822884222,0.2900942453904155,middle,KS Bharat,2021,2652233.1686,10.937735370512081
2018,KD Karthik,Kolkata Knight Riders,284,216,131.48,26,6,14.81,59,27.31,0.5296238561930163,0.25551787492641664,0.2709725989491558,0.40788444022196313,0.47297207917777667,0.55269734227977,middle,KD Karthik,2018,110433616.06199999,0.5004792580272595
