season,team,ROI_bat_pp,ROI_bat_mid,ROI_bat_death,ROI_bowl_pp,ROI_bowl_mid,ROI_bowl_death,batting_ROI,bowling_ROI,overall_ROI
2020,Rajasthan Royals,1.6644828539568943,0.6058677130783598,4.529521512217781,3.623212888126682,4.522827169412771,2.9185902538846262,2.2666240264176785,3.6882101038080264,2.9774170651128524
2020,Royal Challengers Bengaluru,8.100050273822845,0.1969107203986339,0.3114947216031829,4.333803913343968,12.529210744542116,9.200225748858731,2.8694852386082204,8.687746802248272,5.778616020428246
2021,Chennai Super Kings,0.4486106283458121,0.6038764678031213,0.8149427872354658,0.8011134225398097,1.4002139106468403,0.6374065065430603,0.6224766277947997,0.9462446132432367,0.7843606205190182
2021,Delhi Capitals,1.1472023479844973,0.8869741457752243,,1.190561477106371,16.19041939821026,0.4735275176614453,1.0170882468798608,5.951502797659359,3.4842955222696097
2021,Kolkata Knight Riders,29.424459447647177,13.835623982792209,,1.6109707632947503,18.809264643965985,17.579286884343798,21.630041715219694,12.666507430534844,17.14827457287727
2021,Royal Challengers Bengaluru,16.31828409313569,10.284711534304734,10.949161966437705,0.5296021904710251,1.0769835055709054,0.46516817378699427,12.517385864626043,0.6905846232763082,6.6039852439511755
2022,Chennai Super Kings,3.158784168732121,2.2949830281888346,6.375413571366016,18.137861084543225,21.9563078117749,9.642426784922387,3.943060256095657,16.57886522708017,10.260962741587912
2022,Delhi Capitals,7.046574028848536,2.0422189973965206,7.101870785814787,9.88379380264892,14.977216495307704,6.334291262407398,5.396887937353282,10.398433853454675,7.897660895403979
2022,Gujarat Titans,8.166647339238969,2.373789646657404,1.5458212849248405,5.948359274017166,9.935451355571264,2.510084616752429,4.0287527569404045,6.1312984154469525,5.0800255861936785
2022,Kolkata Knight Riders,1.951325670633697,2.120242809044046,11.321614148931568,9.707483506566668,11.567179574466161,2.3888085412045696,5.131060876203104,7.887823874079132,6.509442375141118
2022,Lucknow Super Giants,0.9980110273935954,2.4417197609463215,5.648041155726948,2.320593255372914,11.7967542440893,1.3332825005062554,3.029257314688955,5.15020999998949,4.089733657339222
2022,Mumbai Indians,6.3657535641099985,5.923792452979462,7.343248896809588,10.869333311918286,11.573892035701833,6.30063449241364,6.5442649712996825,9.581286613344586,8.062775792322135
2022,Punjab Kings,5.0222949980171565,5.103603936518983,7.278004446417837,12.729613872998277,12.900819823761248,10.00407423671439,5.801301126984659,11.87816931115797,8.839735219071315
2022,Rajasthan Royals,0.7552860496851537,0.3497541477073405,1.1853542072662266,2.1030615998237923,3.858442949716768,2.98729297871113,0.763464801552907,2.98293250941723,1.8731986554850686
2022,Royal Challengers Bengaluru,0.9779377627491778,1.7791782290320548,1.6532640778683945,5.905539531622438,7.990652219481637,3.8402513273277945,1.4701266898832088,5.912147692810623,3.691137191346916
2022,Sunrisers Hyderabad,5.338416576781687,2.133577971539634,1.0314221497269227,5.930703181802102,7.960925872273276,3.5220498711941257,2.834472232682748,5.804559641756501,4.319515937219625
2023,Chennai Super Kings,15.698941505628271,6.569153843458435,17.768318503970598,0.1360326364458353,,,13.345471284352435,0.1360326364458353,6.740751960399135
2023,Delhi Capitals,1.9722936904764599,0.9442853627450286,1.3720350429142545,11.369892824825403,9.170037474883172,6.074559455475261,1.4295380320452475,8.871496585061278,5.150517308553263
2023,Kolkata Knight Riders,3.988893800546328,,,11.996005354570928,4.283226030135783,16.855939270166825,3.988893800546328,11.045056884957845,7.516975342752087
2023,Lucknow Super Giants,15.260113239571092,0.2708484421083725,0.4379399591285661,11.711083219370103,15.603350072094662,14.26748024762997,5.322967213602677,13.860637846364911,9.591802529983795
2023,Mumbai Indians,35.44017721242218,28.817631050047204,33.204494213364,18.74499692592209,33.41090047315348,22.832814336411595,32.48743415861113,24.996237245162387,28.741835701886757
2023,Sunrisers Hyderabad,0.65530583117555,0.6886104708501862,0.7558323061132565,8.889206878751187,12.145329233657712,9.781350098583868,0.6999162027129975,10.271962070330924,5.48593913652196
2024,Chennai Super Kings,2.1830313862135857,1.0093441833429697,0.3594077972363771,24.06440365262885,21.20784517063816,14.422973676789093,1.1839277889309774,19.8984075000187,10.541167644474838
2024,Delhi Capitals,6.090973789124779,4.595629432776317,27.53244376342606,8.982637704706374,19.870092336765314,35.92411928320814,12.739682328442385,21.59228310822661,17.165982718334497
2024,Kolkata Knight Riders,26.74015148027058,11.494732639446699,26.782530535160472,,,,21.672471551625918,,21.672471551625918
2024,Mumbai Indians,17.20814565341592,14.315181376858764,36.915192260964666,16.3725411033987,19.012561508648336,1.553832108654818,22.81283976374645,12.312978240233951,17.5629090019902
2024,Punjab Kings,0.6659559753768652,0.5624906298330359,,28.49498150431582,21.689839370489516,28.15274765236008,0.6142233026049506,26.112522842388472,13.363373072496712
2024,Rajasthan Royals,3.776194511230023,,0.6194373433538056,33.563101862367205,31.689709100998996,31.89415949746103,2.197815927291914,32.38232348694241,17.290069707117162
2024,Sunrisers Hyderabad,31.504180928826127,5.869864964201555,0.1833957209758769,1.7996522036759417,13.906816775316411,1.8175906753380997,12.519147204667853,5.841353218110151,9.180250211389001
2025,Chennai Super Kings,3.7422790428060964,0.8248520578581806,,4.768427194454377,7.141136815225373,3.494768140918308,2.2835655503321384,5.134777383532686,3.7091714669324123
2025,Delhi Capitals,5.358478827444308,3.0319251122779973,5.650152001844248,13.06676204701883,13.392999642567254,12.951199062470035,4.680185313855517,13.13698691735204,8.908586115603779
2025,Gujarat Titans,1.3742435205566481,3.7733405560155115,5.561183864670535,5.250470724167395,7.1413823500882065,2.753306275076148,3.569589313747565,5.04838644977725,4.308987881762407
2025,Kolkata Knight Riders,3.1955671115697806,0.8463119903207618,0.817400957076122,5.756341200431843,6.787583309030902,2.550518245292534,1.6197600196555548,5.031480918251759,3.325620468953657
