season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2015,JD Unadkat,Delhi Capitals,0,6,15.0,1,16.67,2,33.33,0.016552611014111304,0.5873705367259884,0.24685577238997541,0.46705109544406315,-0.4644210002314438,0.4635840883660735,middle,JD Unadkat,2015,19200867.0997,2.414391422840048
2015,KC Cariappa,Kolkata Knight Riders,1,6,16.0,1,16.67,3,50.0,0.06910665558366824,0.6285081305027512,0.24685577238997541,0.6865080694900534,-0.46239140320771666,0.46561368538980064,middle,KC Cariappa,2015,41892800.9448,1.1114408081792286
2015,M Vijay,Punjab Kings,0,18,7.67,3,16.67,2,11.11,0.016552611014111304,0.2858319743423164,0.24685577238997541,0.17452956195264713,-0.164685843626223,0.7633192449712943,middle,M Vijay,2015,52366001.181,1.4576618946574253
2015,MJ McClenaghan,Mumbai Indians,5,66,8.73,21,31.82,12,18.18,0.27932283386189605,0.32943782374568503,0.42199705037435514,0.2676045953362795,0.22851218784134666,1.156517276438864,middle,MJ McClenaghan,2015,5236600.1181,22.08527002933507
2015,P Kumar,Sunrisers Hyderabad,1,72,8.33,18,25.0,9,12.5,0.06910665558366824,0.3129827862349799,0.3431545740803967,0.19282861377771773,-0.0823455961439061,0.8456594924536112,middle,P Kumar,2015,38401734.1994,2.20213880983225
2015,PP Ojha,Mumbai Indians,0,6,12.0,0,0.0,1,16.67,0.016552611014111304,0.4639577553956996,0.05414256420518268,0.2477257692529295,-0.3796396723844238,0.5483654162130935,middle,PP Ojha,2015,8727666.863499999,6.283069974936993
2015,RS Bopara,Sunrisers Hyderabad,6,90,8.07,29,32.22,17,18.89,0.33187687843145297,0.3022870118530215,0.4266212425323585,0.27695159303109973,0.32858176231824987,1.2565868509157672,middle,RS Bopara,2015,17455333.726999998,7.198870388665628
2015,SA Abbott,Royal Challengers Bengaluru,0,12,9.5,4,33.33,3,25.0,0.016552611014111304,0.36111377095379243,0.439453375770818,0.35738843234849627,-0.20370377398032086,0.7243013146171964,middle,SA Abbott,2015,17455333.726999998,4.149455552928464
2015,Yuvraj Singh,Delhi Capitals,1,42,8.14,7,16.67,4,9.52,0.06910665558366824,0.30516664341739497,0.24685577238997541,0.15359755303044412,-0.09713611024750982,0.8308689783500075,middle,Yuvraj Singh,2015,279285339.63199997,0.29749824299578387
2015,Z Khan,Delhi Capitals,0,6,8.0,1,16.67,1,16.67,0.016552611014111304,0.2994073802886481,0.24685577238997541,0.2477257692529295,-0.1901854098433448,0.7378196787541724,middle,Z Khan,2015,69821334.90799999,1.056725254145255
2016,A Mishra,Delhi Capitals,10,216,7.83,72,33.33,31,14.35,0.5666808672906736,0.2923034712433083,0.4871021484911594,0.22235489784952323,0.7178381889188069,1.6458432775163243,middle,A Mishra,2016,1636386.3998999998,100.57791225940903
2016,A Nehra,Sunrisers Hyderabad,2,30,7.2,12,40.0,5,16.67,0.12523487056124408,0.2623286573048948,0.5812228723063042,0.25830356426143225,0.10069552883755506,1.0287006174350724,middle,A Nehra,2016,90001251.9945,1.1429847859204632
2016,A Zampa,Lucknow Super Giants,7,66,6.45,19,28.79,5,7.58,0.4011386185171375,0.22664435499725963,0.42303796766345975,0.11745297043201298,0.5238132399905339,1.4518183285880513,middle,A Zampa,2016,4909159.1997,29.573665663088953
2016,BCJ Cutting,Sunrisers Hyderabad,4,43,5.44,17,39.53,2,4.65,0.23559636974360143,0.17858949455631096,0.5745906773748022,0.07205228397214516,0.36848970538836495,1.2964947939858822,middle,BCJ Cutting,2016,8181931.9995,15.845827049957288
2016,CH Morris,Delhi Capitals,2,48,6.13,16,33.33,4,8.33,0.12523487056124408,0.2114190526793353,0.4871021484911594,0.1290743065565525,0.13903284693443518,1.0670379355319524,middle,CH Morris,2016,114547047.99299999,0.9315280962955583
2016,CR Brathwaite,Delhi Capitals,7,102,8.53,29,28.43,16,15.69,0.4011386185171375,0.3256088200637678,0.4179579885669901,0.2431183517253672,0.41798459794971565,1.345989686547233,middle,CR Brathwaite,2016,68728228.7958,1.95842335839373
2016,DL Chahar,Lucknow Super Giants,0,6,7.0,2,33.33,1,16.67,0.014873371378886712,0.2528128433561921,0.4871021484911594,0.25830356426143225,-0.08547028592156228,0.842534802675955,middle,DL Chahar,2016,1636386.3998999998,51.48752169581968
2016,DR Smith,Gujarat Titans,2,66,8.91,20,30.3,11,16.67,0.12523487056124408,0.34368886656630293,0.4443456577625405,0.25830356426143225,-0.005455802934700542,0.9225492856628168,middle,DR Smith,2016,37636887.1977,2.451183810225395
2016,DS Kulkarni,Gujarat Titans,1,60,8.9,20,33.33,11,18.33,0.0700541209700654,0.3432130758688678,0.4871021484911594,0.28402545488374636,-0.08016372566939758,0.8478413629281197,middle,DS Kulkarni,2016,32727727.998,2.5905903488929374
2016,I Sharma,Lucknow Super Giants,1,12,12.0,1,8.33,4,33.33,0.0700541209700654,0.49070819207375976,0.13432582234743862,0.5164521773745371,-0.35047806097458556,0.5775270276229317,middle,I Sharma,2016,62182683.1962,0.9287586156433736
2016,IK Pathan,Lucknow Super Giants,0,24,7.75,8,33.33,3,12.5,0.014873371378886712,0.2884971456638272,0.4871021484911594,0.19368893540899235,-0.1010948019971824,0.8269102866003348,middle,IK Pathan,2016,16363863.999,5.05327034403896
2016,Iqbal Abdulla,Royal Challengers Bengaluru,3,102,8.41,20,19.61,13,12.75,0.18041562015242274,0.31989933169454615,0.29349850070348543,0.19756271411717222,0.06324097226060837,0.9912460608581257,middle,Iqbal Abdulla,2016,1636386.3998999998,60.57530549744859
2016,JO Holder,Kolkata Knight Riders,0,42,9.57,12,28.57,9,21.43,0.014873371378886712,0.3750910525970219,0.419933535993395,0.3320603108651765,-0.21819478638430428,0.709810302213213,middle,JO Holder,2016,11454704.7993,6.196670404431458
2016,JW Hastings,Kolkata Knight Riders,0,6,4.0,2,33.33,0,0.0,0.014873371378886712,0.11007563412565143,0.4871021484911594,0.0,0.08038019431515674,1.008385282912674,middle,JW Hastings,2016,21273023.1987,4.740206756199545
2016,KC Cariappa,Punjab Kings,3,72,8.67,24,33.33,10,13.89,0.18041562015242274,0.33226988982785965,0.4871021484911594,0.21522714502647233,0.1078927339083997,1.035897822505917,middle,KC Cariappa,2016,13091091.199199999,7.912998288249806
2016,KH Pandya,Mumbai Indians,5,126,6.86,34,26.98,9,7.14,0.2907771193347801,0.24615177359210016,0.39749696165065435,0.11063511990561643,0.336366324642563,1.2643714132400803,middle,KH Pandya,2016,32727727.998,3.863303353405242
2016,KJ Abbott,Punjab Kings,2,36,12.0,12,33.33,12,33.33,0.12523487056124408,0.49070819207375976,0.4871021484911594,0.5164521773745371,-0.1618740387447013,0.766131049852816,middle,KJ Abbott,2016,34364114.3979,2.2294508771034547
2016,KW Richardson,Royal Challengers Bengaluru,0,12,15.0,0,0.0,4,33.33,0.014873371378886712,0.6334454013043004,0.01678075047635085,0.5164521773745371,-0.5827024743071125,0.34530261429040476,middle,KW Richardson,2016,32727727.998,1.0550766442189519
2016,M Ashwin,Lucknow Super Giants,5,132,8.09,40,30.3,17,12.88,0.2907771193347801,0.3046740293766218,0.4443456577625405,0.19957707904542576,0.2858147370205497,1.213819825618067,middle,M Ashwin,2016,73637387.9955,1.6483743634310384
2016,MM Sharma,Punjab Kings,0,72,8.5,20,27.78,13,18.06,0.014873371378886712,0.3241814479714624,0.40878580408725346,0.2798417738789121,-0.17036771485844626,0.757637373739071,middle,MM Sharma,2016,106365115.9935,0.7122987331536125
2016,MM Sharma,Punjab Kings,0,72,8.5,20,27.78,13,18.06,0.014873371378886712,0.3241814479714624,0.40878580408725346,0.2798417738789121,-0.17036771485844626,0.757637373739071,middle,MM Sharma,2016,1636386.3998999998,46.299417654984815
2016,MM Sharma,Punjab Kings,0,72,8.5,20,27.78,13,18.06,0.014873371378886712,0.3241814479714624,0.40878580408725346,0.2798417738789121,-0.17036771485844626,0.757637373739071,middle,MM Sharma,2016,1636386.3998999998,46.299417654984815
2016,MP Stoinis,Punjab Kings,4,66,8.36,17,25.76,12,18.18,0.23559636974360143,0.31752037820737045,0.3802814769348408,0.2817011876588385,0.15712245759819032,1.0851275461957077,middle,MP Stoinis,2016,9000125.19945,12.056805012690493
2016,MR Marsh,Lucknow Super Giants,1,18,7.0,4,22.22,2,11.11,0.0700541209700654,0.2528128433561921,0.3303283491528899,0.17215072579151242,-0.032500733642291106,0.8955043549552262,middle,MR Marsh,2016,78546547.1952,1.1400938512672785
2016,NLTC Perera,Lucknow Super Giants,1,54,10.78,10,18.52,15,27.78,0.0700541209700654,0.43266172698667327,0.2781174528836192,0.4304542900529446,-0.2437038222797437,0.6843012663177737,middle,NLTC Perera,2016,16363863.999,4.181782898950954
2016,P Kumar,Gujarat Titans,0,12,14.0,3,25.0,4,33.33,0.014873371378886712,0.5858663315607869,0.36955707662007165,0.5164521773745371,-0.43880632066918546,0.48919876792833183,middle,P Kumar,2016,57273523.99649999,0.8541446968728987
2016,P Negi,Delhi Capitals,1,30,8.2,7,23.33,4,13.33,0.0700541209700654,0.3099077270484083,0.3459916180336711,0.20654988072014946,-0.08035749091755712,0.8476475976799602,middle,P Negi,2016,139092843.9915,0.6094113639172984
2016,P Sahu,Punjab Kings,3,87,8.55,19,21.84,13,14.94,0.18041562015242274,0.3265604014586381,0.32496614899550536,0.23149701560082767,0.06056555064020969,0.9885706392377269,middle,P Sahu,2016,1636386.3998999998,60.41180978393237
2016,PJ Sangwan,Gujarat Titans,0,6,12.0,1,16.67,2,33.33,0.014873371378886712,0.49070819207375976,0.2520120047489839,0.5164521773745371,-0.39794333064089,0.5300617579566274,middle,PJ Sangwan,2016,3272772.7997999997,16.19610618827618
2016,PV Tambe,Gujarat Titans,4,72,9.08,18,25.0,12,16.67,0.23559636974360143,0.3517773084227003,0.36955707662007165,0.25830356426143225,0.13117911801097693,1.0591842066084942,middle,PV Tambe,2016,3272772.7997999997,32.36351165816403
2016,R Bhatia,Lucknow Super Giants,5,162,7.15,42,25.93,16,9.88,0.2907771193347801,0.25994970381771915,0.38268035595261807,0.1530917345472676,0.31239167582432675,1.240396764421844,middle,R Bhatia,2016,9818318.3994,12.633495003560336
2016,R Sathish,Kolkata Knight Riders,1,36,9.83,8,22.22,6,16.67,0.0700541209700654,0.3874616107303354,0.3303283491528899,0.25830356426143225,-0.15745031523558975,0.7705547733619276,middle,R Sathish,2016,3272772.7997999997,23.544401658710203
2016,S Ladda,Gujarat Titans,0,6,14.0,1,16.67,2,33.33,0.014873371378886712,0.5858663315607869,0.2520120047489839,0.5164521773745371,-0.4740698422305118,0.4539352463670055,middle,S Ladda,2016,1636386.3998999998,27.740101384046312
2016,Sachin Baby,Royal Challengers Bengaluru,0,6,4.0,2,33.33,0,0.0,0.014873371378886712,0.11007563412565143,0.4871021484911594,0.0,0.08038019431515674,1.008385282912674,middle,Sachin Baby,2016,1636386.3998999998,61.62268783059409
2016,SB Jakati,Gujarat Titans,1,90,8.87,23,25.56,14,15.56,0.0700541209700654,0.34178570377656237,0.377459266325691,0.24110398679711373,-0.10333039902786727,0.8246746895696501,middle,SB Jakati,2016,3272772.7997999997,25.19804276117322
2016,SM Boland,Lucknow Super Giants,0,6,10.0,0,0.0,1,16.67,0.014873371378886712,0.3955500525867327,0.01678075047635085,0.25830356426143225,-0.34075647271043735,0.58724861588708,middle,SM Boland,2016,8181931.9995,7.1773832381272165
2016,SR Watson,Royal Challengers Bengaluru,6,114,7.26,40,35.09,16,14.04,0.3459578689259588,0.2651834014895056,0.5119376018516774,0.21755141225138022,0.4168610803025609,1.3448661689000783,middle,SR Watson,2016,155456707.9905,0.8651065536408139
2016,STR Binny,Royal Challengers Bengaluru,0,24,8.0,4,16.67,4,16.67,0.014873371378886712,0.30039191309970564,0.2520120047489839,0.25830356426143225,-0.19406058483902577,0.7339445037584915,middle,STR Binny,2016,32727727.998,2.2425770093278183
2016,TG Southee,Mumbai Indians,4,72,7.08,25,34.72,7,9.72,0.23559636974360143,0.25661916893567316,0.5067165122247502,0.15061251617403248,0.2699916698994822,1.1979967584969995,middle,TG Southee,2016,40909659.997499995,2.9283957837102763
2016,Yuvraj Singh,Sunrisers Hyderabad,0,36,7.67,7,19.44,3,8.33,0.014873371378886712,0.28469082008434615,0.29109962168570813,0.1290743065565525,-0.14392757380474494,0.7840775147927723,middle,Yuvraj Singh,2016,114547047.99299999,0.6845025939391188
2017,A Choudhary,Royal Challengers Bengaluru,0,29,11.59,7,24.14,8,27.59,0.0,0.40738660499327933,0.3716431329416744,0.3542007382281998,-0.28525649175776113,0.6427485968397562,middle,A Choudhary,2017,31196004.192,2.060355527855021
2017,AD Mathews,Delhi Capitals,0,18,9.67,2,11.11,3,16.67,0.0,0.3449340270783864,0.2196717020541661,0.23458841177133738,-0.25696339340072677,0.6710416951967906,middle,AD Mathews,2017,31196004.192,2.1510501507397364
2017,BA Stokes,Lucknow Super Giants,3,108,7.72,37,34.26,17,15.74,0.173426776967677,0.2815056276335733,0.48967466637080587,0.22440164770495621,0.1369577337149074,1.0649628223124248,middle,BA Stokes,2017,226171030.39200002,0.47086614959777534
2017,Basil Thampi,Gujarat Titans,2,72,8.0,18,25.0,10,13.89,0.11561785131178466,0.2906132952461618,0.38167348064415,0.2041376546696819,0.014610654030056174,0.9426157426275734,middle,Basil Thampi,2017,13258301.7816,7.109626543089739
2017,CJ Anderson,Delhi Capitals,2,84,9.0,15,17.86,13,15.48,0.11561785131178466,0.32314067957683523,0.2983982683235967,0.22155373517026902,-0.03987703323076599,0.8881280553667513,middle,CJ Anderson,2017,15598002.096,5.693857776788641
2017,CR Woakes,Kolkata Knight Riders,5,84,7.29,30,35.71,13,15.48,0.28904462827946165,0.26751885237138373,0.5065862991249799,0.22155373517026902,0.3272170032255256,1.2552220918230428,middle,CR Woakes,2017,65511608.80320001,1.9160300208681942
2017,DT Christian,Lucknow Super Giants,8,150,6.8,44,29.33,13,8.67,0.4624714052471387,0.25158043404935376,0.4321751150066143,0.1469603337809619,0.5927032283770168,1.5207083169745341,middle,DT Christian,2017,15598002.096,9.74937884746476
2017,JD Unadkat,Lucknow Super Giants,2,36,6.0,15,41.67,4,11.11,0.11561785131178466,0.22555852658481504,0.5760989413421364,0.1736868975680264,0.13107225858886057,1.059077347186378,middle,JD Unadkat,2017,4679400.6288,22.63275644038991
2017,K Rabada,Delhi Capitals,2,18,5.0,9,50.0,1,5.56,0.11561785131178466,0.19303114225414167,0.6732533557161152,0.11289491846220344,0.19839888618675752,1.126403974784275,middle,K Rabada,2017,77990010.48,1.444292631648169
2017,KV Sharma,Mumbai Indians,7,106,6.91,44,41.51,12,11.32,0.40466247959124635,0.2551584463257278,0.5742328301416758,0.17598713461527377,0.5399393844457353,1.4679444730432527,middle,KV Sharma,2017,49913606.707200006,2.9409705486810727
2017,LH Ferguson,Lucknow Super Giants,2,30,3.2,19,63.33,0,0.0,0.11561785131178466,0.13448185045892955,0.828723745104487,0.051993404258892525,0.3040597392801009,1.2320648278776183,middle,LH Ferguson,2017,7799001.048,15.797726148447854
2017,MG Johnson,Mumbai Indians,1,42,6.29,18,42.86,5,11.9,0.05780892565589233,0.23499146804071033,0.5899781433955619,0.182340170269576,0.03924562301602359,0.9672507116135409,middle,MG Johnson,2017,31196004.192,3.1005596282795267
2017,MJ Henry,Punjab Kings,0,6,27.0,0,0.0,4,66.67,0.0,0.9086335975289564,0.09009360557218478,0.7822638992111839,-0.8563315761937467,0.07167351240377062,middle,MJ Henry,2017,7799001.048,0.9190088828382809
2017,MM Patel,Gujarat Titans,1,30,9.2,7,23.33,6,20.0,0.05780892565589233,0.32964615644296985,0.3621959449893427,0.27106359923483114,-0.1225574730207008,0.8054476155768164,middle,MM Patel,2017,4679400.6288,17.212623570197877
2017,Mohammad Nabi,Sunrisers Hyderabad,1,30,4.8,15,50.0,2,6.67,0.05780892565589233,0.18652566538800697,0.6732533557161152,0.12505331428336805,0.11445820003159388,1.0424632886291112,middle,Mohammad Nabi,2017,4679400.6288,22.27770971805942
2017,MS Gony,Gujarat Titans,0,6,15.0,2,33.33,3,50.0,0.0,0.5183049855608756,0.4788278950181288,0.599668891698739,-0.39092939828300965,0.5370756903145076,middle,MS Gony,2017,9358801.2576,5.73872310706849
2017,NM Coulter-Nile,Kolkata Knight Riders,6,54,5.89,24,44.44,5,9.26,0.346853553935354,0.22198051430844096,0.6084059915001101,0.1534229045327521,0.49453313599976095,1.4225382245972782,middle,NM Coulter-Nile,2017,54593007.336,2.6057150796659276
2017,P Negi,Royal Challengers Bengaluru,8,139,6.69,56,40.29,14,10.07,0.4624714052471387,0.2480024217729797,0.5600037322381639,0.16229524742927762,0.6308472406379179,1.5588523292354353,middle,P Negi,2017,15598002.096,9.99392306553922
2017,PJ Cummins,Delhi Capitals,4,120,7.55,36,30.0,14,11.67,0.23123570262356932,0.27597597229735876,0.439989455658543,0.1798208630273527,0.22210544018955933,1.1501105287870765,middle,PJ Cummins,2017,70191009.43200001,1.6385439361736012
2017,R Tewatia,Punjab Kings,3,48,5.63,18,37.5,3,6.25,0.173426776967677,0.2135233943824659,0.5274634181801325,0.12045284018887334,0.22346990736180788,1.1514749959593251,middle,R Tewatia,2017,3899500.524,29.528781670175896
2017,RA Tripathi,Lucknow Super Giants,0,6,12.0,0,0.0,2,33.33,0.0,0.4207228325688554,0.09009360557218478,0.4170738841862942,-0.39296496122068775,0.5350401273768295,middle,RA Tripathi,2017,1559800.2096000002,34.30183712528394
2017,Rashid Khan,Sunrisers Hyderabad,12,228,7.05,80,35.09,28,12.28,0.693707107870708,0.2597122801320221,0.49935511822319517,0.1865025039741188,0.9452968723725793,1.8733019609700965,middle,Rashid Khan,2017,62392008.384,3.0024710046847787
2017,RD Chahar,Lucknow Super Giants,2,30,9.4,9,30.0,5,16.67,0.11561785131178466,0.3361516333091046,0.439989455658543,0.23458841177133738,-0.010415375336311275,0.917589713261206,middle,RD Chahar,2017,1559800.2096000002,58.82738748294664
2017,SS Agarwal,Gujarat Titans,1,18,10.33,6,33.33,4,22.22,0.05780892565589233,0.3664021007366308,0.4788278950181288,0.2953803908771603,-0.12183600177545958,0.8061690868220577,middle,SS Agarwal,2017,1559800.2096000002,51.68412479113553
2017,TS Mills,Royal Challengers Bengaluru,0,30,9.2,8,26.67,7,23.33,0.0,0.32964615644296985,0.4011510162989573,0.30753878669832485,-0.2048793776043537,0.7231257109931636,middle,TS Mills,2017,187176025.152,0.3863345801931284
2017,VR Aaron,Punjab Kings,4,60,8.1,26,43.33,11,18.33,0.23123570262356932,0.29386603367922914,0.5954598450469148,0.25277123795434026,0.23984443291517707,1.1678495215126943,middle,VR Aaron,2017,43674405.8688,2.6739906319984525
2018,A Dananjaya,Mumbai Indians,0,18,11.67,4,22.22,4,22.22,0.006215104255032099,0.4344044376223769,0.31819681803161054,0.29384941223835714,-0.30151173075354165,0.6264933578439756,middle,A Dananjaya,2018,7461730.8149999995,8.396086288513153
2018,A Mishra,Delhi Capitals,9,180,7.1,54,30.0,17,9.44,0.4237924120248238,0.2379440277288672,0.4296086652091952,0.1279956312641755,0.5486168691640655,1.4766219577615827,middle,A Mishra,2018,59693846.519999996,2.4736585826595228
2018,AJ Tye,Punjab Kings,6,120,7.65,25,20.83,13,10.83,0.2845999761015599,0.26158805955412545,0.2982916165435845,0.14603450102584314,0.2779101012669462,1.2059151898644636,middle,AJ Tye,2018,107448923.73599999,1.1223148152022209
2018,B Laughlin,Rajasthan Royals,3,49,8.08,15,30.61,8,16.33,0.145407540178296,0.2800733935266001,0.4383440414017822,0.21741132382380862,0.08207354310193682,1.010078631699454,middle,B Laughlin,2018,7461730.8149999995,13.536787331820335
2018,BA Stokes,Rajasthan Royals,3,108,7.56,32,29.63,13,12.04,0.145407540178296,0.25771903616453773,0.4243101583382818,0.16173740204139553,0.1068816484290192,1.0348867370265364,middle,BA Stokes,2018,186543270.375,0.554770340922054
2018,Basil Thampi,Sunrisers Hyderabad,2,30,11.6,8,26.67,8,26.67,0.09901006153720802,0.4313951972082531,0.3819221033709746,0.3515997506839838,-0.15234438458629485,0.7756607040112224,middle,Basil Thampi,2018,14177288.5485,5.471149870144173
2018,BCJ Cutting,Mumbai Indians,2,66,8.64,21,31.82,14,21.21,0.09901006153720802,0.3041473168395904,0.4556715908985531,0.28074203205182163,-0.014249690306658729,0.9137553982908586,middle,BCJ Cutting,2018,32831615.586,2.7831569722706564
2018,C de Grandhomme,Royal Challengers Bengaluru,2,84,9.0,23,27.38,13,15.48,0.09901006153720802,0.31962341039794123,0.39208950844759216,0.2063803603004867,-0.030832855538360668,0.8971722330591566,middle,C de Grandhomme,2018,32831615.586,2.7326472275148324
2018,CJ Jordan,Sunrisers Hyderabad,0,6,4.0,2,33.33,0,0.0,0.006215104255032099,0.1046776665319569,0.47729522704741584,0.00548704813457653,0.06767168164429208,0.9956767702418093,middle,CJ Jordan,2018,14923461.629999999,6.671888834693974
2018,CR Brathwaite,Sunrisers Hyderabad,1,30,10.2,7,23.33,7,23.33,0.05261258289612007,0.37121038892577746,0.33409233864435084,0.30825455283940106,-0.17947264577101685,0.7485324428265004,middle,CR Brathwaite,2018,29846923.259999998,2.5079048728270847
2018,CR Woakes,Royal Challengers Bengaluru,1,18,8.0,7,38.89,3,16.67,0.05261258289612007,0.27663426162474436,0.55691603299952,0.22182370923313743,-0.019678466902386907,0.9083266216951303,middle,CR Woakes,2018,110433616.06199999,0.8225091725559133
2018,DJM Short,Rajasthan Royals,1,18,7.67,7,38.89,3,16.67,0.05261258289612007,0.2624478425295894,0.55691603299952,0.22182370923313743,-0.00832933162626294,0.9196757569712544,middle,DJM Short,2018,59693846.519999996,1.5406542057280956
2018,DL Chahar,Chennai Super Kings,0,24,6.0,10,41.67,2,8.33,0.006215104255032099,0.19065596407835061,0.5967264359755722,0.11359049066313154,0.013097717779912987,0.9411028063774303,middle,DL Chahar,2018,11938769.304,7.882745552861303
2018,DS Kulkarni,Rajasthan Royals,2,23,12.26,8,34.78,7,30.43,0.09901006153720802,0.459768035398563,0.4980596458658603,0.40039554226950197,-0.1499605507071807,0.7780445378903366,middle,DS Kulkarni,2018,11192596.222499998,6.9514214791941376
2018,DT Christian,Delhi Capitals,3,48,6.75,16,33.33,5,10.42,0.145407540178296,0.22289782565824828,0.47729522704741584,0.14071368332635842,0.15483888118979844,1.0828439697873158,middle,DT Christian,2018,22385192.444999997,4.837322584774928
2018,HV Patel,Delhi Capitals,3,48,10.13,13,27.08,10,20.83,0.145407540178296,0.36820114851165375,0.3877934217955002,0.27581054247668946,-0.015273690498566861,0.9127313980989504,middle,HV Patel,2018,2984692.326,30.580418294644367
2018,Imran Tahir,Chennai Super Kings,6,96,9.19,33,34.38,19,19.79,0.2845999761015599,0.3277913486648486,0.49233153032973775,0.26231383416580145,0.25990357748622195,1.1879086660837392,middle,Imran Tahir,2018,14923461.629999999,7.960007507210908
2018,JD Unadkat,Rajasthan Royals,3,120,7.85,40,33.33,18,15.0,0.145407540178296,0.2701858893087648,0.47729522704741584,0.20015111031084606,0.10512094487248766,1.033126033470005,middle,JD Unadkat,2018,171619808.74499997,0.6019853075381687
2018,JP Duminy,Mumbai Indians,0,6,8.0,1,16.67,1,16.67,0.006215104255032099,0.27663426162474436,0.2387192149679095,0.22182370923313743,-0.18473373027350198,0.7432713583240154,middle,JP Duminy,2018,14923461.629999999,4.980555964507917
2018,JPR Scantlebury-Searles,Kolkata Knight Riders,2,30,13.0,6,20.0,8,26.67,0.09901006153720802,0.4915800054907287,0.28640577680613016,0.3515997506839838,-0.2291471291817287,0.6988579594157887,middle,JPR Scantlebury-Searles,2018,4477038.489,15.609826923151758
2018,K Gowtham,Rajasthan Royals,3,78,9.38,18,23.08,14,17.95,0.145407540178296,0.3359592869317561,0.3305122664342741,0.23843504253884573,0.0008105521445521818,0.9288156407420695,middle,K Gowtham,2018,92525462.10599999,1.0038486915936609
2018,K Khejroliya,Royal Challengers Bengaluru,2,36,8.83,9,25.0,5,13.89,0.09901006153720802,0.31231525510649777,0.35800722100766263,0.18574596970980212,-0.031084139419047835,0.8969209491784694,middle,K Khejroliya,2018,12684942.385499999,7.070753038687261
2018,KH Pandya,Mumbai Indians,6,138,6.57,43,31.16,11,7.97,0.2845999761015599,0.21515977887907287,0.44622020026395076,0.10891855317090107,0.3668544904940866,1.2948595790916038,middle,KH Pandya,2018,131326462.344,0.9859852736303932
2018,KK Ahmed,Sunrisers Hyderabad,0,6,14.0,1,16.67,2,33.33,0.006215104255032099,0.5345691542639256,0.2387192149679095,0.43803059429024743,-0.434323021396269,0.4936820672012483,middle,KK Ahmed,2018,44770384.88999999,1.102697840132972
2018,KM Asif,Chennai Super Kings,0,12,19.5,1,8.33,6,50.0,0.006215104255032099,0.7710094725165083,0.11928800603975324,0.6543672553888084,-0.7025719708964944,0.22543311770102292,middle,KM Asif,2018,5969384.652,3.7764883793423025
2018,Kuldeep Yadav,Kolkata Knight Riders,17,242,8.16,71,29.34,35,14.46,0.7949722411535275,0.28351252542845584,0.4201572745745929,0.19314320407250038,1.0530668829454044,1.9810719715429217,middle,Kuldeep Yadav,2018,86556077.454,2.2887728162078016
2018,KV Sharma,Chennai Super Kings,2,42,9.71,12,28.57,7,16.67,0.09901006153720802,0.3501457060269111,0.4091306521675569,0.22182370923313743,-0.05322701871207726,0.87477806988544,middle,KV Sharma,2018,74617308.14999999,1.1723527577903385
2018,KV Sharma,Chennai Super Kings,2,42,9.71,12,28.57,7,16.67,0.09901006153720802,0.3501457060269111,0.4091306521675569,0.22182370923313743,-0.05322701871207726,0.87477806988544,middle,KV Sharma,2018,2984692.326,29.308818944758464
2018,L Ngidi,Chennai Super Kings,2,24,4.75,11,45.83,1,4.17,0.09901006153720802,0.13691952811185457,0.6562988375512473,0.05960365741957946,0.22394838959778665,1.151953478195304,middle,L Ngidi,2018,7461730.8149999995,15.438153784368382
2018,M Ashwin,Royal Challengers Bengaluru,3,42,7.71,19,45.24,7,16.67,0.145407540178296,0.2641674084805173,0.6478498671354664,0.22182370923313743,0.15676760177704258,1.0847726903745598,middle,M Ashwin,2018,32831615.586,3.3040490728611194
2018,M Markande,Mumbai Indians,11,198,9.15,57,28.79,38,19.19,0.5165873693069997,0.3260717827139208,0.4122811157124243,0.2545272716787507,0.58680250816734,1.5148075967648573,middle,M Markande,2018,2984692.326,50.752554411360705
2018,MG Johnson,Kolkata Knight Riders,0,42,9.14,14,33.33,10,23.81,0.006215104255032099,0.3256418912261888,0.47729522704741584,0.3144838028290417,-0.17089904904998648,0.7571060395475309,middle,MG Johnson,2018,29846923.259999998,2.536630100705164
2018,MK Lomror,Rajasthan Royals,0,18,9.0,2,11.11,3,16.67,0.006215104255032099,0.31962341039794123,0.15909840901580527,0.22182370923313743,-0.24301129107769076,0.6849937975198266,middle,MK Lomror,2018,2984692.326,22.95023147118939
2018,MK Tiwary,Punjab Kings,0,6,10.0,0,0.0,0,0.0,0.006215104255032099,0.3626125591711381,0.0,0.00548704813457653,-0.28186480058127766,0.6461402880162397,middle,MK Tiwary,2018,14923461.629999999,4.3296944370958235
2018,MM Ali,Royal Challengers Bengaluru,3,61,7.87,19,31.15,9,14.75,0.145407540178296,0.27104567228422877,0.4460769973755477,0.1969067092745749,0.09571652979781028,1.0237216183953275,middle,MM Ali,2018,25369884.770999998,4.035184344098918
2018,MM Sharma,Punjab Kings,1,30,11.2,5,16.67,8,26.67,0.05261258289612007,0.41419953769897433,0.2387192149679095,0.3515997506839838,-0.2511449414614233,0.676860147136094,middle,MM Sharma,2018,35816307.912,1.8898099402069213
