season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2016,SR Watson,Royal Challengers Bangalore,49,25,196.0,4,4,32.0,9,36.0,0.17181033958981318,0.49495445431938534,0.5459424163735589,0.7598924416698647,0.24475124707566503,0.5635082453929734,death,SR Watson,2016.0,155456707.9905,0.15744013252269684
2013,SPD Smith,Pune Warriors,49,24,204.17,3,4,29.17,4,16.67,0.13473185893696743,0.5307183953586143,0.485311943388719,0.34249816467928723,0.3817390019737819,0.7004960002910903,death,,,,
2024,Kuldeep Yadav,Delhi Capitals,26,31,83.87,3,0,9.68,15,48.39,0.010881840298024836,0.0,0.08499687285860573,0.8824038310332749,-0.31875699831730836,0.0,death,,,,
2025,SO Hetmyer,Rajasthan Royals,114,72,158.33,8,6,19.44,21,29.17,0.38335174979743625,0.29663211127791095,0.26746579145161087,0.561514803983862,0.310631271318843,0.6293882696361514,death,,,,
2013,KA Pollard,Mumbai Indians,216,112,192.86,13,18,27.68,31,27.68,0.7824960488512166,0.4886481916007727,0.46162056600857715,0.5236431857430862,0.7993498303866984,1.1181068287040068,death,,,,
2024,JM Sharma,Punjab Kings,40,25,160.0,3,2,20.0,7,28.0,0.06657521685815211,0.287211635106512,0.2651230263719877,0.5580771759497323,0.05317202857148107,0.3719290268887894,death,,,,
2025,AR Patel,Delhi Capitals,28,17,164.71,2,2,23.53,5,29.41,0.008712539768123579,0.31814949894158473,0.3299367578028075,0.5653415838750482,0.038889175076114224,0.3576461733934226,death,,,,
2019,R Ashwin,Kings XI Punjab,34,20,170.0,2,3,25.0,6,30.0,0.10218730440246483,0.3769254975163106,0.4067874949854888,0.5939012475312521,0.15468834176327298,0.47344534008058137,death,,,,
2025,Washington Sundar,Gujarat Titans,27,16,168.75,0,2,12.5,3,18.75,0.004356269884061789,0.33177492937438124,0.16146371162830897,0.39536877704152895,0.05966408326632114,0.3784210815836295,death,Washington Sundar,2025.0,33584000.0,0.17765627461386713
2024,SV Samson,Rajasthan Royals,84,39,215.38,5,6,28.21,6,15.38,0.24161154318998074,0.49614083978533285,0.4084210612891259,0.35734140414226256,0.4209494111744837,0.739706409491792,death,,,,
2024,Ashutosh Sharma,Punjab Kings,112,58,193.1,8,7,25.86,10,17.24,0.35299829631023527,0.41208625906586505,0.36740396237861744,0.3869268665481179,0.44389220867545887,0.7626492069927673,death,,,,
2022,KD Karthik,Royal Challengers Bangalore,242,110,220.0,19,19,34.55,28,25.45,0.8825045316397664,0.5400388120411992,0.5328583691234229,0.488148533905144,0.940621128507382,1.2593781268246904,death,KD Karthik,2022.0,68407814.794,1.3750199905375184
2018,RA Jadeja,Chennai Super Kings,51,36,141.67,2,3,13.89,7,19.44,0.12582231533541863,0.2567066531328304,0.23011712179904018,0.4530862836678264,0.11681180190733156,0.43556880022463995,death,,,,
2020,PJ Cummins,Kolkata Knight Riders,98,52,188.46,6,7,25.0,13,25.0,0.31326988921667304,0.45270229697287523,0.40594658911860293,0.49795245441642266,0.3995700548287878,0.7183270531460961,death,PJ Cummins,2020.0,215352713.5215,0.18554215003605992
2016,DA Miller,Kings XI Punjab,66,42,157.14,5,2,16.67,10,23.81,0.26206177692256455,0.3059290419838901,0.26066512002648523,0.5025844176710966,0.23977971146950355,0.5585367097868119,death,,,,
2024,R Powell,Rajasthan Royals,80,44,181.82,8,5,29.55,18,40.91,0.22569914988708722,0.3695307980911973,0.43180953471043715,0.763425734906502,0.1894972854057987,0.508254283723107,death,R Powell,2024.0,82050959.5,0.2309507244772667
2024,SS Iyer,Kolkata Knight Riders,84,36,233.33,6,7,36.11,8,22.22,0.24161154318998074,0.5638598579143477,0.5463083299670055,0.46613955621540787,0.45265584001309694,0.7714128383304053,death,,,,
2022,Shahbaz Ahmed,Royal Challengers Bangalore,43,25,172.0,3,3,24.0,8,32.0,0.10718291386730415,0.3647281035565648,0.3565312061836239,0.5801806191515154,0.1429974970666067,0.46175449538391505,death,Shahbaz Ahmed,2022.0,29850682.8192,0.47904263340545933
2022,DJ Hooda,Lucknow Super Giants,26,17,152.94,1,2,17.65,4,23.53,0.040949408831465674,0.2951151430624579,0.250400638916541,0.46117118983292515,0.07096881433819374,0.3897258126555021,death,,,,
2016,MS Dhoni,Rising Pune Supergiants,168,87,193.1,13,10,26.44,19,21.84,0.8035704009190728,0.48084808026449766,0.44247589532400056,0.4610014146130513,0.8316225636194867,1.1503795619367951,death,,,,
2018,BCJ Cutting,Mumbai Indians,90,48,187.5,5,8,27.08,17,35.42,0.2827735230245782,0.4064538765715576,0.42013984415657024,0.7013401148034277,0.2749516640310414,0.5937086623483497,death,BCJ Cutting,2018.0,32831615.586,0.8374600491737171
2022,Washington Sundar,Sunrisers Hyderabad,83,46,180.43,9,3,26.09,11,23.91,0.2630264551281006,0.39551704673417876,0.3914623692683803,0.4665104558472185,0.3390142159111965,0.6577712142285048,death,Washington Sundar,2022.0,108830614.44500001,0.3115062959444421
2025,SS Iyer,Punjab Kings,149,59,252.54,12,13,42.37,13,22.03,0.5358211957395984,0.6143677056031002,0.6177003289657769,0.44766810222107334,0.7420836671945326,1.060840665511841,death,,,,
2019,KH Pandya,Mumbai Indians,65,39,166.67,8,2,25.64,10,25.64,0.19384232920307373,0.3645040141851345,0.41807086408395294,0.5173426200863532,0.2558100816456709,0.5745670799629792,death,,,,
2015,AR Patel,Kings XI Punjab,62,53,116.98,3,2,9.43,13,24.53,0.2127723008431309,0.15558925062764206,0.14498473554908395,0.5171117339458561,0.08466319307470849,0.40342019139201685,death,,,,
2020,RA Jadeja,Chennai Super Kings,182,84,216.67,18,10,33.33,14,16.67,0.6350525992937975,0.5663628628922664,0.5637410402319003,0.3611938378006091,0.8158682878304978,1.1346252861478061,death,,,,
2025,JP Inglis,Punjab Kings,26,16,162.5,5,0,31.25,4,25.0,0.0,0.3106959837790895,0.447852616050054,0.4950245033745022,0.09169397535476004,0.4104509736720684,death,JP Inglis,2025.0,27287000.000000004,0.33603538444959147
2018,SR Watson,Chennai Super Kings,31,17,182.35,5,0,29.41,3,17.65,0.045334516520465,0.389626510202161,0.4537071635722674,0.4252781261125868,0.197081766944098,0.5158387652614064,death,SR Watson,2018.0,59693846.519999996,0.33015424274605454
