season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2013,A Chandila,Punjab Kings,0,18,7.67,6,33.33,2,11.11,0.0343977699328372,0.32267680567727697,0.3681765650163661,0.2044548107923352,-0.04017974059293991,0.5716631639195587,powerplay,,,,
2013,A Chandila,Rajasthan Royals,3,54,6.67,24,44.44,8,14.81,0.2699680649980968,0.2893603672019713,0.4573272373604973,0.24521245686712306,0.34842759373088406,0.9602704982433827,powerplay,,,,
2013,A Mishra,Sunrisers Hyderabad,0,12,10.5,5,41.67,4,33.33,0.0343977699328372,0.4169623265623921,0.43509975199656903,0.4492209988414665,-0.11619878255126287,0.4956441219612358,powerplay,,,,
2013,A Mithun,Royal Challengers Bengaluru,0,12,8.0,6,50.0,3,25.0,0.0343977699328372,0.3336712303741279,0.5019426953472993,0.3574612172730928,-0.03614839513823691,0.5756945093742618,powerplay,,,,
2013,A Nehra,Delhi Capitals,2,90,7.6,40,44.44,18,20.0,0.19144463330967693,0.32034465498400555,0.4573272373604973,0.30238331717202815,0.2037161302462562,0.8155590347587549,powerplay,,,,
2013,A Nehra,Punjab Kings,0,12,13.5,5,41.67,5,41.67,0.0343977699328372,0.5169116419883092,0.43509975199656903,0.5410909362100423,-0.1845474277379366,0.4272954767745621,powerplay,,,,
2013,A Nehra,Royal Challengers Bengaluru,1,12,10.5,6,50.0,4,33.33,0.11292120162125706,0.4169623265623921,0.5019426953472993,0.4492209988414665,0.021639247986586008,0.6334821524990847,powerplay,,,,
2013,AA Chavan,Rajasthan Royals,0,36,7.17,20,55.56,6,16.67,0.0343977699328372,0.30601858643962415,0.5465581533341013,0.26570143570471916,0.009414520538730278,0.6212574250512289,powerplay,,,,
2013,AB Agarkar,Delhi Capitals,0,12,12.0,3,25.0,4,33.33,0.0343977699328372,0.46693698427535063,0.3013336216656359,0.4492209988414665,-0.18131595050702204,0.43052695400547664,powerplay,,,,
2013,AB Dinda,Delhi Capitals,1,6,4.0,5,83.33,1,16.67,0.11292120162125706,0.2004054764729051,0.7693947123796929,0.26570143570471916,0.24685719076839707,0.8587000952808957,powerplay,,,,
2013,AB Dinda,Lucknow Super Giants,2,84,8.36,38,45.24,21,25.0,0.19144463330967693,0.3456651482252379,0.46374672771831055,0.3574612172730928,0.181966150712771,0.7938090552252697,powerplay,,,,
2013,AB Dinda,Punjab Kings,0,6,8.0,3,50.0,1,16.67,0.0343977699328372,0.3336712303741279,0.5019426953472993,0.26570143570471916,-0.01779643882456218,0.5940464656879365,powerplay,,,,
2013,AB Dinda,Royal Challengers Bengaluru,0,6,5.0,4,66.67,1,16.67,0.0343977699328372,0.2337219149482108,0.6357088256782324,0.26570143570471916,0.0723080579876763,0.6841509625001749,powerplay,,,,
2013,AB McDonald,Royal Challengers Bengaluru,1,6,6.0,3,50.0,1,16.67,0.11292120162125706,0.26703835342351645,0.5019426953472993,0.26570143570471916,0.13330514718337333,0.745148051695872,powerplay,,,,
2013,AD Mascarenhas,Punjab Kings,0,12,6.5,3,25.0,1,8.33,0.0343977699328372,0.2836965726611693,0.3013336216656359,0.1738314983361433,-0.03461784459886676,0.5772250599136319,powerplay,,,,
