season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2016,AB Dinda,Delhi Capitals,0,6,13.0,2,33.33,2,33.33,0.02497897366775858,0.4451090307467403,0.4592306465414186,0.42822898472922555,-0.13127465325340035,0.48275464532563306,death,AB Dinda,2016.0,8181931.9995,-1.6044456646843628
2013,B Kumar,Lucknow Super Giants,3,66,8.73,20,30.3,12,18.18,0.20617693220648214,0.33510216846315793,0.3909381464064565,0.30414579273155407,0.20126223702693075,0.8152915356059642,death,,,,
2025,DS Rathi,Lucknow Super Giants,3,54,9.44,12,22.22,10,18.52,0.1518296146163448,0.2858665686934912,0.3356643883992014,0.24540495453425978,0.1404756246066032,0.7545049231856367,death,,,,
2022,B Kumar,Sunrisers Hyderabad,8,108,8.83,36,33.33,17,15.74,0.43966949953684714,0.27946820734144096,0.4299659443242415,0.22739994064818575,0.6084867674715112,1.2225160660505447,death,B Kumar,2022.0,52238694.9336,1.1648200021936834
2023,Mohammed Shami,Royal Challengers Bengaluru,0,6,13.0,0,0.0,2,33.33,0.03293407072432839,0.456566070769841,0.0819156862189863,0.4443181349011363,-0.24194605682608883,0.3720832417529446,death,,,,
2023,AS Joseph,Gujarat Titans,3,24,9.5,9,37.5,4,16.67,0.17301536875358597,0.31009156726618153,0.50496028548244,0.24622380354458243,0.2131073708052636,0.827136669384297,death,,,,
2017,Imran Tahir,Lucknow Super Giants,2,24,8.5,7,29.17,3,12.5,0.16743821466244915,0.3194618377733647,0.41112112990943583,0.2522196384142608,0.17104303433288037,0.7850723329119138,death,,,,
2019,O Thomas,Rajasthan Royals,2,12,9.0,3,25.0,1,8.33,0.12629489684100248,0.3086422911558173,0.35595603062512,0.17431504989428478,0.12047772301842735,0.7345070215974607,death,,,,
2019,LH Ferguson,Kolkata Knight Riders,1,30,11.0,3,10.0,6,20.0,0.07299501625697159,0.3780256356685515,0.20245170057099104,0.2925926743546056,-0.06876002201704762,0.5452692765619858,death,LH Ferguson,2019.0,23108040.848,-0.2975588561113297
2014,JP Faulkner,Delhi Capitals,0,6,11.0,1,16.67,2,33.33,0.037245351605682764,0.39675451048545773,0.26872279350371436,0.4419889501784188,-0.15481362378807031,0.45921567479096315,death,,,,
2025,Prince Yadav,Lucknow Super Giants,0,23,12.78,5,21.74,8,34.78,0.003221115286643484,0.41419914119836493,0.3305627781041041,0.4173048333283157,-0.18687060011664425,0.4271586984623892,death,Prince Yadav,2025.0,3148500.0000000005,-5.935226301942011
2022,R Ashwin,Rajasthan Royals,0,12,5.5,5,41.67,0,0.0,0.014368736282918574,0.16708864225356473,0.5083766034685527,0.08307612232667097,0.0823077918655165,0.6963370904445499,death,R Ashwin,2022.0,62188922.54,0.1323512106397663
2024,Mukesh Kumar,Delhi Capitals,8,81,11.7,21,25.93,24,29.63,0.35180932787050545,0.3537404678002262,0.35854744071737604,0.351723349636874,0.3882650320098183,1.0022943305888519,death,,,,
2018,B Kumar,Punjab Kings,1,6,10.0,2,33.33,1,16.67,0.08307610755042134,0.3552751753681293,0.44654616106312955,0.28324708291001904,0.03149381462431347,0.6455231132033469,death,,,,
2017,Basil Thampi,Royal Challengers Bengaluru,0,6,10.0,0,0.0,1,16.67,0.03863771635483625,0.37316887591606934,0.11862242354835205,0.29290928476692946,-0.1435970341997466,0.47043226437928687,death,Basil Thampi,2017.0,13258301.7816,-1.0830726028504791
2021,JJ Bumrah,Mumbai Indians,8,120,7.6,38,31.67,12,10.0,0.3808843985970811,0.30226981539400866,0.3741209022699524,0.21222763109043707,0.49898665309187284,1.1130159516709064,death,,,,
2014,MG Johnson,Royal Challengers Bengaluru,1,6,7.0,2,33.33,1,16.67,0.09750385609558826,0.2559425531164898,0.4514872438122983,0.2748793161781329,0.09686114118703608,0.7108904397660695,death,MG Johnson,2014.0,125906194.94049999,0.07693119566738567
2019,A Mishra,Delhi Capitals,1,12,12.0,4,33.33,3,25.0,0.07299501625697159,0.4127173079249186,0.4412021019151796,0.3432686059999873,-0.02621435000995237,0.5878149485690811,death,,,,
2015,JJ Bumrah,Royal Challengers Bengaluru,0,6,16.0,1,16.67,3,50.0,0.04496203496913795,0.5606597707258987,0.28350828336106865,0.594386854079045,-0.2500844270520455,0.36394487152698796,death,,,,
2022,RD Chahar,Punjab Kings,4,28,10.07,11,39.29,6,21.43,0.22701911790988286,0.32131525259938887,0.4860004201635814,0.2795729092790256,0.2739308290904355,0.8879601276694689,death,RD Chahar,2022.0,65298368.667,0.4195063899488695
2013,M Morkel,Punjab Kings,1,6,11.0,2,33.33,1,16.67,0.09432140278411502,0.4125589314528727,0.4181145578485978,0.2893081448316538,0.015100455500106635,0.6291297540791401,death,,,,
2025,JC Archer,Rajasthan Royals,3,82,12.88,15,18.29,25,30.49,0.1518296146163448,0.41804143378833125,0.29389495410809285,0.37195117527010535,0.037110982060580985,0.6511402806396144,death,,,,
2020,Mohammed Shami,Royal Challengers Bengaluru,2,12,14.0,3,25.0,4,33.33,0.1430651131101122,0.47170513600187425,0.39024018054160986,0.4268593109673413,0.01492987613669916,0.6289591747157326,death,,,,
2019,Navdeep Saini,Royal Challengers Bengaluru,8,72,9.42,30,41.67,16,22.22,0.44609418034518783,0.3232127935034915,0.5265505094252753,0.3150927880051551,0.6032934695424212,1.2173227681214547,death,,,,
2024,PP Chawla,Mumbai Indians,2,12,9.5,5,41.67,2,16.67,0.08795233196762636,0.25867472724515156,0.5761925127147343,0.19788147952908175,0.14195191700907467,0.755981215588108,death,,,,
