season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct
2016,A Ashish Reddy,Sunrisers Hyderabad,15,11,136.36,0,1,9.09,2,18.18
2024,MS Dhoni,Chennai Super Kings,154,68,226.47,13,13,38.24,20,29.41
2019,Gurkeerat Singh,Royal Challengers Bangalore,26,16,162.5,2,2,25.0,4,25.0
2024,Tilak Varma,Mumbai Indians,42,25,168.0,0,4,16.0,5,20.0
2023,R Parag,Rajasthan Royals,26,16,162.5,1,3,25.0,7,43.75
2014,JDS Neesham,Delhi Daredevils,10,16,62.5,0,1,6.25,11,68.75
2017,SR Watson,Royal Challengers Bangalore,8,10,80.0,0,0,0.0,3,30.0
2020,KL Rahul,Kings XI Punjab,82,45,182.22,5,6,24.44,13,28.89
2013,DJ Hussey,Kings XI Punjab,4,6,66.67,0,0,0.0,2,33.33
2020,TU Deshpande,Delhi Capitals,21,12,175.0,2,1,25.0,3,25.0
2013,RJ Harris,Kings XI Punjab,2,5,40.0,0,0,0.0,3,60.0
2014,R Bhatia,Rajasthan Royals,39,23,169.57,4,2,26.09,8,34.78
2014,JO Holder,Sunrisers Hyderabad,16,12,133.33,2,1,25.0,7,58.33
2025,JC Buttler,Gujarat Titans,97,46,210.87,9,6,32.61,8,17.39
2022,PVD Chameera,Lucknow Super Giants,39,24,162.5,2,3,20.83,8,33.33
2013,Sandeep Sharma,Kings XI Punjab,0,1,0.0,0,0,0.0,1,100.0
2023,AM Rahane,Chennai Super Kings,33,9,366.67,3,3,66.67,1,11.11
2022,JM Sharma,Punjab Kings,63,29,217.24,6,4,34.48,6,20.69
2014,IK Pathan,Sunrisers Hyderabad,35,26,134.62,5,0,19.23,8,30.77
2025,D Padikkal,Royal Challengers Bengaluru,11,7,157.14,2,0,28.57,3,42.86
2014,RG Sharma,Mumbai Indians,118,62,190.32,10,8,29.03,17,27.42
2020,KL Nagarkoti,Kolkata Knight Riders,15,16,93.75,1,0,6.25,5,31.25
2014,UT Yadav,Kolkata Knight Riders,2,4,50.0,0,0,0.0,2,50.0
2025,RM Patidar,Royal Challengers Bengaluru,35,23,152.17,2,3,21.74,8,34.78
2018,CH Morris,Delhi Daredevils,25,14,178.57,1,1,14.29,1,7.14
2016,F du Plessis,Rising Pune Supergiants,14,9,155.56,2,0,22.22,2,22.22
2020,AS Rajpoot,Rajasthan Royals,9,9,100.0,0,1,11.11,5,55.56
2024,AS Roy,Kolkata Knight Riders,3,3,100.0,0,0,0.0,0,0.0
2015,D Wiese,Royal Challengers Bangalore,83,54,153.7,10,3,24.07,18,33.33
2015,MM Sharma,Chennai Super Kings,28,18,155.56,1,2,16.67,6,33.33
2013,JA Morkel,Chennai Super Kings,25,15,166.67,1,2,20.0,4,26.67
2018,H Klaasen,Rajasthan Royals,28,22,127.27,1,1,9.09,5,22.73
2023,P Dubey,Delhi Capitals,1,2,50.0,0,0,0.0,1,50.0
2014,AN Ahmed,Royal Challengers Bangalore,4,1,400.0,1,0,100.0,0,0.0
2013,S Narwal,Kolkata Knight Riders,17,12,141.67,3,0,25.0,5,41.67
2015,GJ Maxwell,Kings XI Punjab,1,2,50.0,0,0,0.0,1,50.0
2013,AG Murtaza,Pune Warriors,5,4,125.0,1,0,25.0,2,50.0
2019,HV Patel,Delhi Capitals,0,2,0.0,0,0,0.0,2,100.0
2021,R Parag,Rajasthan Royals,30,29,103.45,1,1,6.9,11,37.93
2025,MJ Santner,Mumbai Indians,35,25,140.0,2,3,20.0,10,40.0
2019,DJ Bravo,Chennai Super Kings,33,24,137.5,2,2,16.67,8,33.33
2024,D Ferreira,Rajasthan Royals,3,5,60.0,0,0,0.0,3,60.0
2018,AS Rajpoot,Kings XI Punjab,10,13,76.92,1,0,7.69,5,38.46
2014,MA Agarwal,Delhi Daredevils,6,2,300.0,0,1,50.0,1,50.0
2018,K Gowtham,Rajasthan Royals,91,40,227.5,6,7,32.5,11,27.5
2019,Q de Kock,Mumbai Indians,37,21,176.19,4,1,23.81,3,14.29
2024,Shashank Singh,Punjab Kings,116,49,236.73,8,10,36.73,7,14.29
2019,KMA Paul,Delhi Capitals,18,19,94.74,1,1,10.53,9,47.37
2014,KL Rahul,Sunrisers Hyderabad,11,10,110.0,0,1,10.0,4,40.0
2013,MC Henriques,Royal Challengers Bangalore,76,42,180.95,11,2,30.95,13,30.95
2015,Karanveer Singh,Kings XI Punjab,7,9,77.78,1,0,11.11,5,55.56
2024,JA Richardson,Delhi Capitals,2,2,100.0,0,0,0.0,1,50.0
2013,PV Tambe,Rajasthan Royals,3,6,50.0,0,0,0.0,2,33.33
2022,Ishan Kishan,Mumbai Indians,34,15,226.67,5,1,40.0,1,6.67
2016,R Ashwin,Rising Pune Supergiants,12,13,92.31,0,1,7.69,7,53.85
2023,JP Behrendorff,Mumbai Indians,6,9,66.67,0,0,0.0,3,33.33
2020,T Natarajan,Sunrisers Hyderabad,3,5,60.0,0,0,0.0,2,40.0
2021,DJ Hooda,Punjab Kings,30,23,130.43,3,1,17.39,8,34.78
2021,F du Plessis,Chennai Super Kings,82,38,215.79,8,5,34.21,9,23.68
2017,SP Jackson,Kolkata Knight Riders,6,6,100.0,0,0,0.0,1,16.67
2019,RA Tripathi,Rajasthan Royals,25,19,131.58,2,1,15.79,7,36.84
2018,MK Tiwary,Kings XI Punjab,4,1,400.0,1,0,100.0,0,0.0
2024,KV Sharma,Royal Challengers Bengaluru,31,15,206.67,2,3,33.33,4,26.67
2022,M Shahrukh Khan,Punjab Kings,30,18,166.67,1,3,22.22,7,38.89
2021,KM Jadhav,Sunrisers Hyderabad,13,8,162.5,1,1,25.0,3,37.5
2015,AN Ahmed,Royal Challengers Bangalore,10,5,200.0,2,0,40.0,1,20.0
2021,DR Sams,Royal Challengers Bangalore,3,2,150.0,0,0,0.0,0,0.0
2015,SA Abbott,Royal Challengers Bangalore,14,9,155.56,1,1,22.22,3,33.33
2019,Avesh Khan,Delhi Capitals,4,3,133.33,1,0,33.33,2,66.67
2021,CH Gayle,Punjab Kings,19,9,211.11,1,2,33.33,3,33.33
2022,VG Arora,Punjab Kings,5,13,38.46,0,0,0.0,8,61.54
2015,DS Kulkarni,Rajasthan Royals,4,11,36.36,0,0,0.0,7,63.64
2022,SE Rutherford,Royal Challengers Bangalore,2,4,50.0,0,0,0.0,2,50.0
2023,MA Wood,Lucknow Super Giants,11,5,220.0,1,1,40.0,2,40.0
2015,R Bhatia,Rajasthan Royals,0,1,0.0,0,0,0.0,1,100.0
2018,CR Woakes,Royal Challengers Bangalore,7,11,63.64,1,0,9.09,7,63.64
2015,KA Pollard,Mumbai Indians,193,95,203.16,13,14,28.42,20,21.05
2017,NM Coulter-Nile,Kolkata Knight Riders,14,12,116.67,0,2,16.67,8,66.67
2019,Sandeep Sharma,Sunrisers Hyderabad,6,3,200.0,1,0,33.33,0,0.0
2021,S Kaul,Sunrisers Hyderabad,8,8,100.0,1,0,12.5,3,37.5
2013,S Dhawan,Sunrisers Hyderabad,21,11,190.91,4,0,36.36,3,27.27
2015,SN Khan,Royal Challengers Bangalore,64,36,177.78,8,1,25.0,6,16.67
2018,KH Pandya,Mumbai Indians,101,57,177.19,9,6,26.32,15,26.32
2018,RA Tripathi,Rajasthan Royals,31,18,172.22,1,2,16.67,3,16.67
2020,BA Stokes,Rajasthan Royals,21,10,210.0,2,1,30.0,2,20.0
2014,SA Yadav,Kolkata Knight Riders,99,63,157.14,12,3,23.81,17,26.98
2013,PA Patel,Sunrisers Hyderabad,14,6,233.33,1,1,33.33,0,0.0
2021,KL Nagarkoti,Kolkata Knight Riders,0,2,0.0,0,0,0.0,2,100.0
2014,KV Sharma,Sunrisers Hyderabad,33,24,137.5,1,2,12.5,5,20.83
2021,Mohammed Siraj,Royal Challengers Bangalore,18,25,72.0,1,1,8.0,15,60.0
2018,B Laughlin,Rajasthan Royals,1,4,25.0,0,0,0.0,3,75.0
2014,SPD Smith,Rajasthan Royals,75,38,197.37,10,2,31.58,7,18.42
2020,KH Pandya,Mumbai Indians,37,21,176.19,4,2,28.57,5,23.81
2015,AT Rayudu,Mumbai Indians,155,72,215.28,12,12,33.33,15,20.83
2013,R Dravid,Rajasthan Royals,20,13,153.85,2,1,23.08,6,46.15
2024,SA Yadav,Mumbai Indians,21,7,300.0,2,2,57.14,2,28.57
2025,SN Thakur,Lucknow Super Giants,18,12,150.0,3,0,25.0,5,41.67
2013,UBT Chand,Delhi Daredevils,1,4,25.0,0,0,0.0,3,75.0
2018,C de Grandhomme,Royal Challengers Bangalore,96,52,184.62,2,9,21.15,13,25.0
2020,S Dube,Royal Challengers Bangalore,68,45,151.11,4,5,20.0,17,37.78
2017,SP Narine,Kolkata Knight Riders,2,3,66.67,0,0,0.0,1,33.33
2014,Harbhajan Singh,Mumbai Indians,27,24,112.5,2,2,16.67,13,54.17
2022,JR Hazlewood,Royal Challengers Bangalore,15,15,100.0,1,0,6.67,4,26.67
2023,UT Yadav,Kolkata Knight Riders,16,13,123.08,1,0,7.69,3,23.08
2018,DS Kulkarni,Rajasthan Royals,6,7,85.71,0,0,0.0,1,14.29
2017,DR Smith,Gujarat Lions,1,2,50.0,0,0,0.0,1,50.0
2016,NS Naik,Kings XI Punjab,11,14,78.57,0,0,0.0,4,28.57
2024,LB Williams,Delhi Capitals,1,2,50.0,0,0,0.0,1,50.0
2015,MJ McClenaghan,Mumbai Indians,13,6,216.67,0,2,33.33,3,50.0
2020,V Kohli,Royal Challengers Bangalore,105,49,214.29,6,4,20.41,2,4.08
2023,AT Rayudu,Chennai Super Kings,66,34,194.12,5,4,26.47,6,17.65
2024,MA Starc,Kolkata Knight Riders,7,9,77.78,1,0,11.11,5,55.56
2017,RG Sharma,Mumbai Indians,62,42,147.62,3,3,14.29,6,14.29
2019,SO Hetmyer,Royal Challengers Bangalore,8,5,160.0,0,1,20.0,2,40.0
2016,PP Chawla,Kolkata Knight Riders,8,5,160.0,1,0,20.0,1,20.0
2014,PA Patel,Royal Challengers Bangalore,18,7,257.14,3,0,42.86,0,0.0
2017,Bipul Sharma,Sunrisers Hyderabad,31,24,129.17,2,1,12.5,8,33.33
2021,Shakib Al Hasan,Kolkata Knight Riders,14,16,87.5,1,0,6.25,5,31.25
2014,PP Chawla,Kolkata Knight Riders,31,17,182.35,4,1,29.41,4,23.53
2017,TG Southee,Mumbai Indians,7,3,233.33,0,1,33.33,1,33.33
2024,SM Curran,Punjab Kings,47,30,156.67,4,3,23.33,10,33.33
2020,SN Khan,Kings XI Punjab,20,13,153.85,3,0,23.08,3,23.08
2015,Yuvraj Singh,Delhi Daredevils,40,24,166.67,3,3,25.0,9,37.5
2016,AD Russell,Kolkata Knight Riders,89,49,181.63,7,6,26.53,15,30.61
2018,Imran Tahir,Chennai Super Kings,2,2,100.0,0,0,0.0,0,0.0
2020,SR Watson,Chennai Super Kings,2,3,66.67,0,0,0.0,1,33.33
2018,SV Samson,Rajasthan Royals,68,26,261.54,3,8,42.31,8,30.77
2018,PJ Sangwan,Mumbai Indians,0,4,0.0,0,0,0.0,4,100.0
2016,MG Johnson,Kings XI Punjab,3,9,33.33,0,0,0.0,5,55.56
2020,Washington Sundar,Royal Challengers Bangalore,22,18,122.22,2,0,11.11,3,16.67
2019,CR Brathwaite,Kolkata Knight Riders,10,8,125.0,1,0,12.5,2,25.0
2017,MS Dhoni,Rising Pune Supergiant,134,78,171.79,8,9,21.79,22,28.21
2017,S Kaul,Sunrisers Hyderabad,0,2,0.0,0,0,0.0,2,100.0
2022,SO Hetmyer,Rajasthan Royals,218,106,205.66,13,19,30.19,26,24.53
2014,LR Shukla,Delhi Daredevils,4,4,100.0,1,0,25.0,3,75.0
2020,R Parag,Rajasthan Royals,46,26,176.92,5,2,26.92,8,30.77
2020,Ravi Bishnoi,Kings XI Punjab,2,6,33.33,0,0,0.0,4,66.67
2023,SN Khan,Delhi Capitals,9,5,180.0,2,0,40.0,2,40.0
2016,BCJ Cutting,Sunrisers Hyderabad,57,27,211.11,3,6,33.33,9,33.33
2017,S Aravind,Royal Challengers Bangalore,20,25,80.0,1,0,4.0,9,36.0
2023,D Wiese,Kolkata Knight Riders,21,11,190.91,0,3,27.27,4,36.36
2024,Q de Kock,Lucknow Super Giants,1,3,33.33,0,0,0.0,2,66.67
2015,WP Saha,Kings XI Punjab,46,30,153.33,6,1,23.33,9,30.0
2017,NV Ojha,Sunrisers Hyderabad,39,33,118.18,0,2,6.06,10,30.3
2019,V Shankar,Sunrisers Hyderabad,77,39,197.44,6,4,25.64,6,15.38
2023,AU Rashid,Sunrisers Hyderabad,4,3,133.33,1,0,33.33,2,66.67
2016,AT Rayudu,Mumbai Indians,22,15,146.67,1,1,13.33,4,26.67
2021,YS Chahal,Royal Challengers Bangalore,9,16,56.25,0,0,0.0,7,43.75
2019,I Sharma,Delhi Capitals,10,3,333.33,1,1,66.67,1,33.33
2014,MG Johnson,Kings XI Punjab,56,50,112.0,4,3,14.0,23,46.0
2025,PJ Cummins,Sunrisers Hyderabad,81,36,225.0,4,7,30.56,5,13.89
2019,R Tewatia,Delhi Capitals,21,15,140.0,1,1,13.33,3,20.0
2013,PP Ojha,Mumbai Indians,2,4,50.0,0,0,0.0,2,50.0
2021,TH David,Royal Challengers Bangalore,1,3,33.33,0,0,0.0,2,66.67
2017,SK Raina,Gujarat Lions,48,28,171.43,5,2,25.0,7,25.0
2022,JD Unadkat,Mumbai Indians,55,31,177.42,4,3,22.58,9,29.03
2023,Abdul Basith,Rajasthan Royals,1,1,100.0,0,0,0.0,0,0.0
2020,SA Yadav,Mumbai Indians,47,20,235.0,5,3,40.0,4,20.0
2019,KL Rahul,Kings XI Punjab,93,53,175.47,7,5,22.64,11,20.75
2025,G Coetzee,Gujarat Titans,12,5,240.0,1,1,40.0,2,40.0
2020,M Prasidh Krishna,Kolkata Knight Riders,2,4,50.0,0,0,0.0,2,50.0
2018,AM Rahane,Rajasthan Royals,17,12,141.67,0,1,8.33,2,16.67
2014,MK Pandey,Kolkata Knight Riders,42,24,175.0,3,3,25.0,6,25.0
2017,PJ Cummins,Delhi Daredevils,47,29,162.07,3,2,17.24,6,20.69
2013,Mandeep Singh,Kings XI Punjab,15,11,136.36,1,0,9.09,2,18.18
2014,MA Starc,Royal Challengers Bangalore,44,43,102.33,5,0,11.63,15,34.88
2021,PJ Cummins,Kolkata Knight Riders,45,37,121.62,2,3,13.51,13,35.14
2014,PV Tambe,Rajasthan Royals,5,9,55.56,0,0,0.0,4,44.44
2023,Anuj Rawat,Royal Challengers Bangalore,70,38,184.21,5,4,23.68,6,15.79
2021,N Rana,Kolkata Knight Riders,53,33,160.61,6,2,24.24,9,27.27
2025,MR Marsh,Lucknow Super Giants,23,11,209.09,1,2,27.27,2,18.18
2014,F du Plessis,Chennai Super Kings,52,28,185.71,5,3,28.57,6,21.43
2024,AK Markram,Sunrisers Hyderabad,31,15,206.67,2,2,26.67,1,6.67
2019,DS Kulkarni,Rajasthan Royals,5,3,166.67,1,0,33.33,1,33.33
2022,GJ Maxwell,Royal Challengers Bangalore,65,29,224.14,9,2,37.93,4,13.79
2021,M Prasidh Krishna,Kolkata Knight Riders,0,1,0.0,0,0,0.0,1,100.0
2015,SN Thakur,Kings XI Punjab,7,6,116.67,1,0,16.67,2,33.33
2016,MC Henriques,Sunrisers Hyderabad,54,33,163.64,4,3,21.21,9,27.27
2013,A Ashish Reddy,Sunrisers Hyderabad,96,66,145.45,5,5,15.15,18,27.27
2013,MEK Hussey,Chennai Super Kings,54,28,192.86,6,3,32.14,5,17.86
2017,DT Christian,Rising Pune Supergiant,75,47,159.57,4,5,19.15,15,31.91
2016,Harbhajan Singh,Mumbai Indians,51,33,154.55,7,2,27.27,13,39.39
2019,V Kohli,Royal Challengers Bangalore,72,27,266.67,5,6,40.74,4,14.81
2016,MK Pandey,Kolkata Knight Riders,11,11,100.0,1,0,9.09,3,27.27
2018,MP Stoinis,Kings XI Punjab,64,43,148.84,5,2,16.28,12,27.91
2017,Yuvraj Singh,Sunrisers Hyderabad,89,45,197.78,12,3,33.33,9,20.0
2013,KD Karthik,Mumbai Indians,61,24,254.17,4,6,41.67,5,20.83
2021,AD Russell,Kolkata Knight Riders,75,44,170.45,6,6,27.27,19,43.18
2025,YBK Jaiswal,Rajasthan Royals,2,3,66.67,0,0,0.0,1,33.33
2014,DA Miller,Kings XI Punjab,130,62,209.68,5,11,25.81,8,12.9
2017,AR Bawne,Delhi Daredevils,12,12,100.0,1,0,8.33,4,33.33
2019,Washington Sundar,Royal Challengers Bangalore,1,3,33.33,0,0,0.0,2,66.67
2023,AS Roy,Kolkata Knight Riders,19,13,146.15,2,0,15.38,2,15.38
2020,TK Curran,Rajasthan Royals,42,21,200.0,3,3,28.57,4,19.05
2018,MA Agarwal,Kings XI Punjab,11,7,157.14,0,1,14.29,1,14.29
2021,RD Gaikwad,Chennai Super Kings,70,32,218.75,6,5,34.38,6,18.75
2021,SA Yadav,Mumbai Indians,37,19,194.74,7,1,42.11,9,47.37
2018,DT Christian,Delhi Daredevils,19,19,100.0,0,1,5.26,5,26.32
2015,Harbhajan Singh,Mumbai Indians,67,40,167.5,3,7,25.0,18,45.0
2023,R Dhawan,Punjab Kings,9,6,150.0,0,1,16.67,3,50.0
2025,Arshad Khan,Gujarat Titans,15,12,125.0,0,2,16.67,7,58.33
2014,Y Venugopal Rao,Sunrisers Hyderabad,20,13,153.85,2,0,15.38,1,7.69
2023,RD Gaikwad,Chennai Super Kings,13,9,144.44,0,1,11.11,2,22.22
2015,TG Southee,Rajasthan Royals,13,9,144.44,1,0,11.11,1,11.11
2022,CV Varun,Kolkata Knight Riders,11,11,100.0,2,0,18.18,6,54.55
2020,Abdul Samad,Sunrisers Hyderabad,73,44,165.91,5,4,20.45,13,29.55
2015,SV Samson,Rajasthan Royals,51,21,242.86,2,6,38.1,5,23.81
2023,Sanvir Singh,Sunrisers Hyderabad,4,3,133.33,1,0,33.33,1,33.33
2013,STR Binny,Rajasthan Royals,77,50,154.0,5,4,18.0,12,24.0
2022,MS Dhoni,Chennai Super Kings,153,86,177.91,15,8,26.74,29,33.72
2016,SB Jakati,Gujarat Lions,1,2,50.0,0,0,0.0,1,50.0
2013,K Upadhyay,Pune Warriors,1,1,100.0,0,0,0.0,0,0.0
2013,A Chandila,Rajasthan Royals,4,6,66.67,0,0,0.0,2,33.33
2023,M Markande,Sunrisers Hyderabad,21,13,161.54,2,1,23.08,3,23.08
2025,KK Ahmed,Chennai Super Kings,1,2,50.0,0,0,0.0,1,50.0
2025,Abhishek Sharma,Sunrisers Hyderabad,4,2,200.0,1,0,50.0,1,50.0
2014,S Nadeem,Delhi Daredevils,2,2,100.0,0,0,0.0,0,0.0
2025,A Manohar,Sunrisers Hyderabad,31,21,147.62,2,2,19.05,8,38.1
2023,Mohammed Shami,Gujarat Titans,5,6,83.33,1,0,16.67,4,66.67
2014,BCJ Cutting,Rajasthan Royals,8,6,133.33,0,1,16.67,2,33.33
2021,Abhishek Sharma,Sunrisers Hyderabad,16,10,160.0,0,2,20.0,4,40.0
2018,AD Russell,Kolkata Knight Riders,158,71,222.54,11,16,38.03,26,36.62
2016,YK Pathan,Kolkata Knight Riders,123,67,183.58,15,3,26.87,9,13.43
2015,G Gambhir,Kolkata Knight Riders,5,6,83.33,0,0,0.0,2,33.33
2023,Mohit Rathee,Punjab Kings,1,2,50.0,0,0,0.0,1,50.0
2022,FA Allen,Mumbai Indians,3,4,75.0,0,0,0.0,2,50.0
2013,P Dogra,Kolkata Knight Riders,5,8,62.5,0,0,0.0,3,37.5
2015,S Aravind,Royal Challengers Bangalore,0,1,0.0,0,0,0.0,1,100.0
2025,M Theekshana,Rajasthan Royals,7,17,41.18,0,0,0.0,10,58.82
2024,MP Stoinis,Lucknow Super Giants,48,25,192.0,6,2,32.0,6,24.0
2014,YS Chahal,Royal Challengers Bangalore,1,1,100.0,0,0,0.0,0,0.0
2021,SM Curran,Chennai Super Kings,46,23,200.0,3,3,26.09,4,17.39
2024,RA Jadeja,Chennai Super Kings,113,62,182.26,8,6,22.58,12,19.35
2025,PHKD Mendis,Sunrisers Hyderabad,14,14,100.0,0,0,0.0,3,21.43
2013,AD Mascarenhas,Kings XI Punjab,5,5,100.0,0,0,0.0,1,20.0
2024,Arshad Khan,Lucknow Super Giants,46,26,176.92,3,3,23.08,6,23.08
2022,A Badoni,Lucknow Super Giants,84,50,168.0,5,5,20.0,12,24.0
2013,KW Richardson,Pune Warriors,10,13,76.92,0,0,0.0,5,38.46
2020,A Nortje,Delhi Capitals,7,6,116.67,0,0,0.0,3,50.0
2018,RG Sharma,Mumbai Indians,96,46,208.7,8,6,30.43,11,23.91
2015,P Negi,Chennai Super Kings,93,55,169.09,9,4,23.64,15,27.27
2025,Ishan Kishan,Sunrisers Hyderabad,82,37,221.62,7,5,32.43,6,16.22
2020,KS Williamson,Sunrisers Hyderabad,97,56,173.21,9,3,21.43,9,16.07
2015,SP Narine,Kolkata Knight Riders,0,1,0.0,0,0,0.0,0,0.0
2023,MS Dhoni,Chennai Super Kings,102,50,204.0,3,10,26.0,12,24.0
2020,AR Patel,Delhi Capitals,71,45,157.78,4,5,20.0,13,28.89
2021,JD Unadkat,Rajasthan Royals,29,18,161.11,2,2,22.22,5,27.78
2023,SN Thakur,Kolkata Knight Riders,38,28,135.71,6,0,21.43,9,32.14
2024,A Nortje,Delhi Capitals,3,6,50.0,0,0,0.0,4,66.67
2019,RV Uthappa,Kolkata Knight Riders,27,22,122.73,2,1,13.64,7,31.82
2018,JPR Scantlebury-Searles,Kolkata Knight Riders,8,6,133.33,0,1,16.67,3,50.0
2017,VR Aaron,Kings XI Punjab,4,10,40.0,0,0,0.0,7,70.0
2019,MM Sharma,Chennai Super Kings,0,2,0.0,0,0,0.0,2,100.0
2020,TA Boult,Mumbai Indians,0,1,0.0,0,0,0.0,1,100.0
2020,Mohammed Siraj,Royal Challengers Bangalore,17,14,121.43,2,0,14.29,4,28.57
2022,RK Singh,Kolkata Knight Riders,99,49,202.04,11,5,32.65,11,22.45
2022,AD Russell,Kolkata Knight Riders,114,57,200.0,9,9,31.58,19,33.33
2023,Mohsin Khan,Lucknow Super Giants,0,1,0.0,0,0,0.0,1,100.0
2025,Shubman Gill,Gujarat Titans,45,22,204.55,3,3,27.27,4,18.18
2022,AS Joseph,Gujarat Titans,5,7,71.43,0,0,0.0,2,28.57
2019,KK Ahmed,Sunrisers Hyderabad,0,1,0.0,0,0,0.0,1,100.0
2019,S Kaul,Sunrisers Hyderabad,0,1,0.0,0,0,0.0,1,100.0
2022,PWH de Silva,Royal Challengers Bangalore,13,11,118.18,2,0,18.18,6,54.55
2015,S Nadeem,Delhi Daredevils,0,3,0.0,0,0,0.0,3,100.0
2025,DA Miller,Lucknow Super Giants,73,53,137.74,5,3,15.09,12,22.64
2025,RG Sharma,Mumbai Indians,0,2,0.0,0,0,0.0,1,50.0
2020,Kuldeep Yadav,Kolkata Knight Riders,9,11,81.82,1,0,9.09,5,45.45
2023,A Zampa,Rajasthan Royals,5,5,100.0,0,0,0.0,0,0.0
2021,GJ Maxwell,Royal Challengers Bangalore,121,67,180.6,15,4,28.36,19,28.36
2020,MK Pandey,Sunrisers Hyderabad,58,37,156.76,5,3,21.62,14,37.84
2015,CH Morris,Rajasthan Royals,76,42,180.95,3,5,19.05,5,11.9
2019,RA Jadeja,Chennai Super Kings,78,57,136.84,6,3,15.79,19,33.33
2017,RA Jadeja,Gujarat Lions,59,35,168.57,4,2,17.14,2,5.71
2018,Sandeep Sharma,Sunrisers Hyderabad,0,4,0.0,0,0,0.0,4,100.0
2021,Kartik Tyagi,Rajasthan Royals,2,4,50.0,0,0,0.0,1,25.0
2015,GH Vihari,Sunrisers Hyderabad,15,10,150.0,2,0,20.0,3,30.0
2013,AM Rahane,Rajasthan Royals,51,33,154.55,5,2,21.21,8,24.24
2013,B Lee,Kolkata Knight Riders,16,6,266.67,0,2,33.33,1,16.67
2015,RA Jadeja,Chennai Super Kings,63,54,116.67,3,1,7.41,10,18.52
2019,N Rana,Kolkata Knight Riders,35,16,218.75,1,4,31.25,5,31.25
2016,Gurkeerat Singh,Kings XI Punjab,44,22,200.0,4,3,31.82,5,22.73
2024,N Pooran,Lucknow Super Giants,170,95,178.95,16,11,28.42,35,36.84
2017,B Kumar,Sunrisers Hyderabad,4,4,100.0,0,0,0.0,1,25.0
2019,AD Nath,Royal Challengers Bangalore,11,7,157.14,2,0,28.57,2,28.57
2021,KS Williamson,Sunrisers Hyderabad,58,31,187.1,9,1,32.26,5,16.13
2023,Tilak Varma,Mumbai Indians,87,41,212.2,8,6,34.15,13,31.71
2017,BA Stokes,Rising Pune Supergiant,36,25,144.0,2,2,16.0,5,20.0
2025,Kuldeep Yadav,Delhi Capitals,17,14,121.43,2,0,14.29,5,35.71
2025,DP Conway,Chennai Super Kings,9,6,150.0,0,0,0.0,0,0.0
2019,R Parag,Rajasthan Royals,59,29,203.45,5,4,31.03,7,24.14
2019,DA Warner,Sunrisers Hyderabad,52,29,179.31,4,2,20.69,5,17.24
2013,CH Gayle,Royal Challengers Bangalore,95,40,237.5,7,8,37.5,6,15.0
2023,D Padikkal,Rajasthan Royals,47,26,180.77,9,0,34.62,7,26.92
2016,R Dhawan,Kings XI Punjab,14,6,233.33,0,1,16.67,0,0.0
2021,SP Narine,Kolkata Knight Riders,5,13,38.46,0,0,0.0,6,46.15
2024,Yuvraj Singh,Lucknow Super Giants,0,1,0.0,0,0,0.0,1,100.0
2015,BB McCullum,Chennai Super Kings,25,12,208.33,2,2,33.33,3,25.0
2019,RK Singh,Kolkata Knight Riders,7,9,77.78,0,0,0.0,2,22.22
2017,TS Mills,Royal Challengers Bangalore,6,6,100.0,0,1,16.67,4,66.67
2019,Shakib Al Hasan,Sunrisers Hyderabad,5,6,83.33,0,0,0.0,1,16.67
2017,G Gambhir,Kolkata Knight Riders,9,9,100.0,1,0,11.11,4,44.44
2018,AB de Villiers,Royal Challengers Bangalore,48,17,282.35,2,5,41.18,1,5.88
2021,B Kumar,Sunrisers Hyderabad,34,30,113.33,3,0,10.0,5,16.67
2022,Ramandeep Singh,Mumbai Indians,27,11,245.45,3,1,36.36,2,18.18
2014,S Anirudha,Sunrisers Hyderabad,1,2,50.0,0,0,0.0,1,50.0
2023,RR Rossouw,Delhi Capitals,40,16,250.0,3,3,37.5,2,12.5
2015,KV Sharma,Sunrisers Hyderabad,67,45,148.89,1,6,15.56,13,28.89
2025,N Rana,Rajasthan Royals,10,5,200.0,2,0,40.0,1,20.0
2019,MJ McClenaghan,Mumbai Indians,11,16,68.75,2,0,12.5,10,62.5
2017,Sandeep Sharma,Kings XI Punjab,7,5,140.0,0,0,0.0,0,0.0
2024,N Wadhera,Mumbai Indians,3,7,42.86,0,0,0.0,4,57.14
2016,M Ashwin,Rising Pune Supergiants,0,1,0.0,0,0,0.0,1,100.0
2023,AD Russell,Kolkata Knight Riders,115,69,166.67,8,10,26.09,30,43.48
2017,DS Kulkarni,Gujarat Lions,1,2,50.0,0,0,0.0,1,50.0
2013,Yuvraj Singh,Pune Warriors,62,35,177.14,2,6,22.86,13,37.14
2015,UT Yadav,Kolkata Knight Riders,29,14,207.14,5,1,42.86,5,35.71
2017,RR Pant,Delhi Daredevils,41,17,241.18,2,5,41.18,7,41.18
2021,RA Tripathi,Kolkata Knight Riders,13,14,92.86,0,1,7.14,7,50.0
2024,MK Pandey,Kolkata Knight Riders,6,2,300.0,0,1,50.0,1,50.0
2025,N Pooran,Lucknow Super Giants,97,45,215.56,10,6,35.56,9,20.0
2023,CV Varun,Kolkata Knight Riders,1,7,14.29,0,0,0.0,6,85.71
2015,V Kohli,Royal Challengers Bangalore,32,12,266.67,4,2,50.0,3,25.0
