season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2021,RP Meredith,Punjab Kings,1,30,8.8,12,40.0,8,26.67,0.09975450228348033,0.3594366593682239,0.4781407372602803,0.3896695640266236,0.03542173211386791,0.6884988007087739,powerplay,RP Meredith,2021,106089326.744,0.648980271474588
2021,Shakib Al Hasan,Kolkata Knight Riders,1,72,8.42,20,27.78,12,16.67,0.09975450228348033,0.33978910351977626,0.333066200503498,0.24553457841228205,0.030550146133925357,0.6836272147288314,powerplay,Shakib Al Hasan,2021,42435730.6976,1.6109707632947503
2021,TK Curran,Delhi Capitals,0,6,3.0,3,50.0,0,0.0,0.01838402696657395,0.05955291220770846,0.5968596707764687,0.005261557393174691,0.17580517410031235,0.8288822426952184,powerplay,TK Curran,2021,69621120.67575,1.190561477106371
2022,AF Milne,Chennai Super Kings,0,12,6.0,9,75.0,2,16.67,0.013027955327505461,0.22884360063185236,0.8111715110331277,0.24372386118324166,0.09972681374862197,0.7528038823435279,powerplay,AF Milne,2022,23631790.5652,3.185555831101945
2022,AK Markram,Sunrisers Hyderabad,0,6,7.0,2,33.33,1,16.67,0.013027955327505461,0.27461232075822284,0.3604846195031219,0.24372386118324166,-0.058363613773564985,0.594713454821341,powerplay,AK Markram,2022,32338239.7208,1.8390409000488066
2022,Akash Deep,Royal Challengers Bengaluru,2,42,9.29,14,33.33,8,19.05,0.14417973745145465,0.3794226898476112,0.3604846195031219,0.27593290552507116,0.07951706599929875,0.7325941345942047,powerplay,Akash Deep,2022,2487556.9016,29.450346809071952
2022,AR Patel,Delhi Capitals,3,84,6.21,35,41.67,9,10.71,0.20975562851342924,0.23845503185839018,0.45068689153000574,0.1630659182095846,0.2979988106580336,0.9510758792529396,powerplay,AR Patel,2022,2487556.9016,38.233331613086165
2022,Arshdeep Singh,Punjab Kings,3,96,8.44,42,43.75,20,20.83,0.20975562851342924,0.3405192777401963,0.4731833814359911,0.3000220227219016,0.22632441378646273,0.8794014823813687,powerplay,Arshdeep Singh,2022,6218892.254000001,14.140805893778534
2022,Arshdeep Singh,Punjab Kings,3,96,8.44,42,43.75,20,20.83,0.20975562851342924,0.3405192777401963,0.4731833814359911,0.3000220227219016,0.22632441378646273,0.8794014823813687,powerplay,Arshdeep Singh,2022,2487556.9016,35.352014734446335
2022,Arshdeep Singh,Punjab Kings,3,96,8.44,42,43.75,20,20.83,0.20975562851342924,0.3405192777401963,0.4731833814359911,0.3000220227219016,0.22632441378646273,0.8794014823813687,powerplay,Arshdeep Singh,2022,2487556.9016,35.352014734446335
2022,AS Joseph,Gujarat Titans,1,66,9.91,30,45.45,19,28.79,0.07860384638948006,0.40779929632596096,0.4915699356860753,0.4077463895122221,-0.020072175775382214,0.6330048928195238,powerplay,AS Joseph,2022,29850682.8192,2.1205708983392975
2022,AS Roy,Kolkata Knight Riders,0,24,7.75,7,29.17,3,12.5,0.013027955327505461,0.30893886085300065,0.31549163969115107,0.18729036752549835,-0.07773807903299648,0.5753389895619095,powerplay,AS Roy,2022,2487556.9016,23.12867654170446
2022,B Kumar,Sunrisers Hyderabad,2,96,6.63,43,44.79,12,12.5,0.14417973745145465,0.25767789431146576,0.48443162638898374,0.18729036752549835,0.19530207343304457,0.8483791420279505,powerplay,B Kumar,2022,52238694.9336,1.6240435238788322
2022,Basil Thampi,Mumbai Indians,0,24,11.25,11,45.83,7,29.17,0.013027955327505461,0.46912938129529735,0.4956798713419765,0.41288901003738815,-0.14889659826127516,0.5041804703336308,powerplay,Basil Thampi,2022,3731335.3524,13.512065325603638
2022,C Sakariya,Delhi Capitals,2,24,6.25,11,45.83,2,8.33,0.14417973745145465,0.24028578066344497,0.4956798713419765,0.13085687386775507,0.21865930247450144,0.8717363710694075,powerplay,C Sakariya,2022,52238694.9336,1.6687560287971617
2022,CJ Jordan,Chennai Super Kings,0,24,5.75,13,54.17,2,8.33,0.013027955327505461,0.21740142060025974,0.5858821433688602,0.13085687386775507,0.06043449092823537,0.7135115595231414,powerplay,CJ Jordan,2022,44776024.2288,1.5935125367030907
2022,DJ Mitchell,Rajasthan Royals,0,6,20.0,0,0.0,4,66.67,0.013027955327505461,0.8696056824010391,0.0,0.9203844565998278,-0.5993377995292269,0.05373926906567905,powerplay,DJ Mitchell,2022,9328338.381000001,0.5760861888879956
2022,DJ Willey,Royal Challengers Bengaluru,1,42,7.0,14,33.33,5,11.9,0.07860384638948006,0.27461232075822284,0.3604846195031219,0.1791704403804993,0.05291090697994538,0.7059879755748514,powerplay,DJ Willey,2022,24875569.016000003,2.8380776943062442
2022,DR Sams,Mumbai Indians,5,90,8.53,36,40.0,17,18.89,0.34090741063737845,0.3446384625515696,0.4326248058843347,0.27376759161973807,0.4140758081216357,1.0671528767165417,powerplay,DR Sams,2022,32338239.7208,3.2999720638169046
2022,FA Allen,Mumbai Indians,1,6,11.0,3,50.0,2,33.33,0.07860384638948006,0.45768720126370477,0.5407810073554183,0.4691871715760481,-0.04254096315621643,0.6105361054386895,powerplay,FA Allen,2022,9328338.381000001,6.544960961989029
