season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2022,SS Prabhudessai,Royal Challengers Bangalore,46,34,135.29,6,1,20.59,13,38.24,0.08038867261863908,0.280839916989988,0.3538390655849525,0.5906731071413298,0.10119610488063219,0.18092136798262543,middle,SS Prabhudessai,2022.0,3731335.3524,2.712061375441441
2020,KD Karthik,Kolkata Knight Riders,59,56,105.36,5,1,10.71,22,39.29,0.10726161336787815,0.17619901686803688,0.22862229238321982,0.616142182759337,0.06116501767949016,0.1408902807814834,middle,,,,
2013,DR Smith,Mumbai Indians,180,116,155.17,15,10,21.55,37,31.9,0.38103394291794906,0.48955020224453877,0.49896639538675813,0.44396534476585536,0.46269242513190145,0.5424176882338947,middle,,,,
2020,N Pooran,Kings XI Punjab,237,139,170.5,17,16,23.74,42,30.22,0.5139253007547778,0.4952091564047787,0.5072682042776963,0.4478649729077106,0.5715836337992529,0.6513088969012462,middle,,,,
2019,HH Pandya,Mumbai Indians,137,92,148.91,9,8,18.48,29,31.52,0.24931748583722468,0.3639086590560712,0.3581964854494081,0.49095272900435855,0.282075337675611,0.36180060077760423,middle,,,,
2014,AJ Finch,Sunrisers Hyderabad,98,78,125.64,7,3,12.82,23,29.49,0.1698705123862521,0.26510480082600396,0.2607130937089147,0.42665281587276543,0.18223990572403273,0.261965168826026,middle,AJ Finch,2014.0,77480735.34799999,0.23520673223545613
2016,Yuvraj Singh,Sunrisers Hyderabad,182,143,127.27,16,10,18.18,64,44.76,0.3856502370927004,0.2608438603743457,0.3490980156000192,0.7557268259859112,0.30544758570928565,0.3851728488112789,middle,Yuvraj Singh,2016.0,114547047.99299999,0.2666568812213752
2013,G Gambhir,Kolkata Knight Riders,110,108,101.85,7,2,8.33,36,33.33,0.22915016890300305,0.19051802724688793,0.19138351835524903,0.4742630222588158,0.18389964251575544,0.2636249056177487,middle,,,,
2013,BJ Rohrer,Delhi Daredevils,119,109,109.17,15,0,13.76,44,40.37,0.24867808270492467,0.231570456372597,0.31772050945064195,0.6234208191472365,0.2072735411363999,0.28699880423839313,middle,,,,
2023,KD Karthik,Royal Challengers Bangalore,58,53,109.43,5,1,11.32,17,32.08,0.11115317350572376,0.12994422884551518,0.17819284376626826,0.5268744196080501,0.058169492289877195,0.13789475539187046,middle,,,,
2023,MK Lomror,Royal Challengers Bangalore,100,57,175.44,4,8,21.05,13,22.81,0.19256947853878836,0.4474636332797354,0.3747706634766753,0.31839943233998247,0.29956891904228994,0.3792941821442832,middle,,,,
2025,S Dube,Chennai Super Kings,258,198,130.3,13,16,14.65,67,33.84,0.4862589350957458,0.18974203645678164,0.20825809398887551,0.5873907134431422,0.3701032351227778,0.44982849822477106,middle,,,,
2019,JC Buttler,Rajasthan Royals,134,73,183.56,13,8,28.77,21,28.77,0.24100690297598387,0.5390264365059686,0.569538861729457,0.43671869565895555,0.38107748654667795,0.4608027496486712,middle,,,,
2021,N Pooran,Punjab Kings,58,53,109.43,1,4,9.43,21,39.62,0.11909078854986183,0.196907771993952,0.20079748499273134,0.6368341748968493,0.06713762445725144,0.1468628875592447,middle,,,,
2013,V Sehwag,Delhi Daredevils,79,53,149.06,11,2,24.53,16,30.19,0.16188735469638407,0.455283762086331,0.5683005083636037,0.4077352548966509,0.2982080630763971,0.3779333261783903,middle,,,,
2020,DA Warner,Sunrisers Hyderabad,209,150,139.33,12,7,12.67,33,22.0,0.4499557319523442,0.34256030701331047,0.27053679639804507,0.29535795361549805,0.4577684462223779,0.5374937093243711,middle,,,,
2017,HH Pandya,Mumbai Indians,90,69,130.43,3,7,14.49,28,40.58,0.17704579092262926,0.2826541594075004,0.28928051971811214,0.6699948461314229,0.1502900152776914,0.23001527837968466,middle,,,,
2013,DB Das,Kolkata Knight Riders,60,58,103.45,3,5,13.79,31,53.45,0.1206617588923273,0.19949123579895553,0.3184185038765833,0.9005492258660638,0.03995063345565242,0.11967589655764567,middle,,,,
2023,JM Sharma,Punjab Kings,204,132,154.55,15,13,21.21,46,34.85,0.39417175766828166,0.3469791557970683,0.3780031867196008,0.5891695344659303,0.3771978833244799,0.45692314642647314,middle,,,,
2018,SW Billings,Chennai Super Kings,41,36,113.89,2,2,11.11,14,38.89,0.08194056338435819,0.17373801957796195,0.20299517738412953,0.6460829877157128,0.02905629451455849,0.10878155761655174,middle,SW Billings,2018.0,14923461.629999999,0.19470210890044345
2017,M Vohra,Kings XI Punjab,69,42,164.29,5,4,21.43,14,33.33,0.12747773437117718,0.4354480212421421,0.4260528820912166,0.5318250601144447,0.21146215826493875,0.291187421366932,middle,,,,
2025,M Shahrukh Khan,Gujarat Titans,113,60,188.33,9,8,28.33,15,25.0,0.2143886636130349,0.4338282784338828,0.443968910123124,0.4132873200359164,0.30779573243803426,0.3875209955400275,middle,M Shahrukh Khan,2025.0,3148500.0000000005,9.775948306750331
2019,AM Rahane,Rajasthan Royals,129,83,155.42,10,4,16.87,17,20.48,0.22715593154058247,0.3968095748193852,0.3251293109294004,0.2732277369559043,0.3111479324729807,0.39087319557497396,middle,,,,
2023,Lalit Yadav,Delhi Capitals,40,29,137.93,5,0,17.24,7,24.14,0.07626047134869608,0.2670341095662435,0.2977962037545118,0.3483100831562209,0.13101583406848807,0.21074109717048134,middle,,,,
2013,S Badrinath,Chennai Super Kings,100,91,109.89,8,0,8.79,25,27.47,0.20745248690086787,0.2356084002210274,0.2020860995530171,0.35010610609885195,0.20704050827783554,0.2867657713798288,middle,,,,
2018,CA Lynn,Kolkata Knight Riders,175,135,129.63,14,6,14.81,43,31.85,0.3288111857562108,0.24691680998072932,0.2709725989491558,0.5012714355260758,0.29106422428380346,0.3707894873857967,middle,CA Lynn,2018.0,143265231.648,0.20316459264795161
2023,TH David,Mumbai Indians,65,61,106.56,2,2,6.56,17,27.87,0.12472255767790119,0.11613903734837515,0.08202527728923456,0.4321948407085287,0.06458584466297466,0.14431110776496792,middle,,,,
2015,KL Rahul,Sunrisers Hyderabad,96,83,115.66,5,3,9.64,26,31.33,0.18005932894152654,0.19661741850654954,0.172797591834331,0.4651465789469065,0.14456289128267102,0.22428815438466426,middle,,,,
2025,Dhruv Jurel,Rajasthan Royals,168,127,132.28,9,11,15.75,45,35.43,0.31751187003751147,0.1980703280148491,0.22721144908738963,0.6187056903116364,0.23513174618961458,0.3148570092916078,middle,,,,
2017,KA Pollard,Mumbai Indians,262,185,141.62,18,15,17.84,53,28.65,0.5830317779154747,0.3331492366056587,0.35530176092126775,0.44263408100279533,0.5489037292977719,0.6286289923997651,middle,,,,
2016,AM Rahane,Rising Pune Supergiants,219,153,143.14,19,4,15.03,29,18.95,0.46467088629424563,0.3257022180422049,0.2935764362108498,0.25747886123527913,0.47666688944317215,0.5563921525451654,middle,,,,
2017,YK Pathan,Kolkata Knight Riders,83,76,109.21,3,4,9.21,30,39.47,0.16052310540547854,0.1868985259718506,0.18522316044866094,0.6488405754446857,0.09176455911673306,0.17148982221872633,middle,,,,
2025,LS Livingstone,Royal Challengers Bengaluru,71,61,116.39,2,4,9.84,20,32.79,0.13564003325252558,0.1312336851574282,0.12538024123991823,0.5667110117375327,0.05961597804972606,0.1393412411517193,middle,LS Livingstone,2025.0,91831250.00000001,0.06491905320871277
2017,JC Buttler,Mumbai Indians,48,34,141.18,1,4,14.71,8,23.53,0.07790967781972512,0.3311637286550609,0.2936162430210059,0.34505762522252936,0.1513885844119937,0.23111384751398695,middle,,,,
2019,BA Stokes,Rajasthan Royals,59,55,107.27,3,1,7.27,19,34.55,0.03324233144496331,0.15346409186952775,0.12795858087221182,0.5507087730176571,-0.011916945712260096,0.06780831738973316,middle,,,,
2022,VR Iyer,Kolkata Knight Riders,49,39,125.64,4,1,12.82,10,25.64,0.08673259529240612,0.24895434474143388,0.24004327094478645,0.35159613416058366,0.1217618070131956,0.20148707011518885,middle,,,,
2017,K Rabada,Delhi Daredevils,48,52,92.31,5,1,11.54,25,48.08,0.07790967781972512,0.11063697059661595,0.23114241179294528,0.8129291075282971,-0.020838505712305472,0.05888675738968778,middle,K Rabada,2017.0,77990010.48,-0.02671945494564251
2020,Ishan Kishan,Mumbai Indians,298,190,156.84,15,18,17.37,41,21.58,0.653287575645794,0.4283120347272857,0.371046066229514,0.2875656241626112,0.6678197593482015,0.7475450224501947,middle,,,,
2025,Shashank Singh,Punjab Kings,146,125,116.8,6,7,10.4,35,28.0,0.2762625874677208,0.13295823037904822,0.13502922201734363,0.47237218205194326,0.1934289470809712,0.27315421018296443,middle,,,,
2020,MP Stoinis,Delhi Capitals,178,124,143.55,12,9,16.94,33,26.61,0.3791322807782212,0.3632269141494027,0.361850537287486,0.3808880459436124,0.4084663971361725,0.48819166023816574,middle,MP Stoinis,2020.0,66689872.5744,0.6124863961622998
