season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2022,Kuldeep Yadav,Delhi Capitals,43,35,122.86,3,2,14.29,12,34.29,0.1071829138673041,0.1852537657454203,0.1942433623783681,0.6123567222376515,-0.0082964662149966,0.3104605321023117,death,Kuldeep Yadav,2022,2487556.9016,12.480539918609423,0.23720569620012777
2022,Kuldeep Yadav,Delhi Capitals,43,35,122.86,3,2,14.29,12,34.29,0.1071829138673041,0.1852537657454203,0.1942433623783681,0.6123567222376515,-0.0082964662149966,0.3104605321023117,death,Kuldeep Yadav,2022,24875569.016000003,1.248053991860942,0.021282377444498214
2017,BA Stokes,Lucknow Super Giants,36,25,144.0,2,2,16.0,5,20.0,0.099759956267102,0.2986572938037304,0.2842524175039624,0.4256035171095665,0.144170930322909,0.4629279286402174,death,BA Stokes,2017,226171030.392,0.204680470278563,0.0012254928909796992
2015,Yuvraj Singh,Delhi Capitals,40,24,166.67,3,3,25.0,9,37.5,0.102734147814942,0.3559810716240315,0.3973383336172532,0.7613526413236607,0.074838297619681,0.3935952959369894,death,Yuvraj Singh,2015,279285339.632,0.1409294510251092,0.0
2018,KL Rahul,Punjab Kings,91,34,267.65,11,4,44.12,2,5.88,0.2867979129653258,0.6683399764758557,0.6656278797117117,0.2424278387242246,0.6663255470340123,0.9850825453513206,death,KL Rahul,2018,164158077.92999998,0.600081676011934,0.00882633398160737
2016,CH Morris,Delhi Capitals,125,66,189.39,10,7,25.76,17,25.76,0.5752873535479959,0.4628016500080723,0.4298217164906014,0.5437452582615477,0.6030791194849943,0.9218361178023028,death,CH Morris,2016,114547047.993,0.8047663680155567,0.01276101044451301
2019,AR Patel,Delhi Capitals,81,51,158.82,8,3,21.57,12,23.53,0.2411481484550009,0.3352221390650947,0.3463156887234075,0.4802924586393953,0.2723073114578122,0.5910643097751206,death,AR Patel,2019,72212627.65,0.8185054733638688,0.013025118785523817
2025,Sameer Rizvi,Delhi Capitals,32,12,266.67,2,3,41.67,1,8.33,0.0261376193043706,0.6620229858049357,0.6070084765340319,0.2292227500991959,0.4423350312664956,0.761092029583804,death,Sameer Rizvi,2025,9970250.000000002,7.633630346117739,0.1440330176474125
2025,MP Stoinis,Punjab Kings,100,34,294.12,5,10,44.12,3,8.82,0.3223639714205714,0.7546017148594568,0.6444299600451397,0.237035759043701,0.7337067189622469,1.0524637172795552,death,MP Stoinis,2025,115445000.0,0.9116581205591884,0.014815802420870078
2025,Naman Dhir,Mumbai Indians,173,84,205.95,19,10,34.52,22,26.19,0.640371672957081,0.4572368135575575,0.4977988409812064,0.5139989536683003,0.6846558159714854,1.0034128142887937,death,Naman Dhir,2025,55098750.00000001,1.8211172019125543,0.03229843488521451
2020,AT Carey,Delhi Capitals,31,28,110.71,0,1,3.57,6,21.43,0.0566098704646808,0.1394407230546662,0.0,0.439341618723931,-0.0607283895904946,0.2580286087268137,death,AT Carey,2020,33344936.2872,0.7738164694765433,0.01216605712329142
2018,V Shankar,Delhi Capitals,109,59,184.75,4,8,20.34,9,15.25,0.3592369318987841,0.397468389675278,0.3230395296236096,0.3879934455915954,0.427838221007111,0.7465952193244194,death,V Shankar,2018,47755077.216,1.563383964279882,0.027344000365002345
2022,KD Karthik,Royal Challengers Bengaluru,242,110,220.0,19,19,34.55,28,25.45,0.8825045316397664,0.5400388120411992,0.5328583691234229,0.488148533905144,0.940621128507382,1.2593781268246904,death,KD Karthik,2022,68407814.794,1.8409857566962504,0.03268037031035111
2016,TM Head,Royal Challengers Bengaluru,41,24,170.83,3,1,16.67,5,20.83,0.129339074962636,0.3725208560567911,0.2606651200264853,0.4396822099995355,0.1920583400066358,0.5108153383239442,death,TM Head,2016,8181931.9995,6.243211729884338,0.11730484687251859
2015,RS Bopara,Sunrisers Hyderabad,57,46,123.91,3,2,10.87,14,30.43,0.1877636297003606,0.183536832022389,0.1683237966420939,0.6282159246574249,0.0411900889011412,0.3599470872184496,death,RS Bopara,2015,17455333.726999998,2.0621037262764084,0.036930945484859694
2025,DL Chahar,Mumbai Indians,37,25,148.0,3,2,20.0,8,32.0,0.0479189687246795,0.2617928299980127,0.276019273397007,0.6066389168674323,0.0093818052508792,0.3281388035681876,death,DL Chahar,2025,97078750.0,0.3380130085813708,0.0037885590150953078
2025,A Raghuvanshi,Kolkata Knight Riders,52,35,148.57,5,2,20.0,10,28.57,0.1132630169856061,0.2637152298363033,0.276019273397007,0.5519478542558965,0.08449466882338,0.4032516671406884,death,A Raghuvanshi,2025,31485000.000000004,1.280773915009333,0.021911356144467518
2025,SB Dubey,Rajasthan Royals,77,37,208.11,3,7,27.03,8,21.62,0.2221697640871505,0.4645216971552904,0.3833960199615333,0.4411306865736302,0.3485631912063736,0.667320189523682,death,SB Dubey,2025,8396000.0,7.948072767075773,0.1500775790680621
2020,NM Coulter-Nile,Mumbai Indians,25,15,166.67,4,0,26.67,5,33.33,0.0336253911734576,0.364908474520428,0.4375812509864548,0.6347110710322361,0.0867444970820221,0.4055014953993305,death,NM Coulter-Nile,2020,111149787.624,0.3648243546547026,0.0043039564847394424
2017,MK Tiwary,Lucknow Super Giants,169,103,164.08,18,7,24.27,26,25.24,0.8111192516495692,0.3687702597094267,0.4055762824718979,0.5135624964583173,0.7495284173326111,1.0682854156499195,death,MK Tiwary,2017,7799001.048,13.697721144990409,0.2606037054779643
2014,R Bhatia,Rajasthan Royals,39,23,169.57,4,2,26.09,8,34.78,0.0938668801567078,0.4196734501517125,0.4800276939091623,0.6580504607268614,0.1657183530832266,0.484475351400535,death,R Bhatia,2014,32929312.5229,1.4712586272902504,0.025573064827312315
2025,JC Buttler,Gujarat Titans,97,46,210.87,9,6,32.61,8,17.39,0.309295161768386,0.4738301595301711,0.4686253579174446,0.373683690991474,0.4754653401584382,0.7942223384757465,death,JC Buttler,2025,165296250.00000003,0.4804841842907787,0.0065272981763823635
2022,PVD Chameera,Lucknow Super Giants,39,24,162.5,2,3,20.83,8,33.33,0.0915985597412245,0.3300311925023143,0.3035494899258833,0.598868050201542,0.0898120709412849,0.4085690692585933,death,PVD Chameera,2022,24875569.016000003,1.6424511495427547,0.028863917608430198
2023,AM Rahane,Chennai Super Kings,33,9,366.67,3,3,66.67,1,11.11,0.0584893762430264,0.9999999998479576,0.986837560944982,0.2763180167558705,0.7323155624995463,1.0510725608168547,death,AM Rahane,2023,5915430.661499999,17.768318503970598,0.3388532485266537
2022,JM Sharma,Punjab Kings,63,29,217.24,6,4,34.48,6,20.69,0.1851046844977023,0.5299584463033328,0.531688425862211,0.4212672017261015,0.404062617818051,0.7228196161353593,death,JM Sharma,2022,2487556.9016,29.057410331817564,0.5558647087770553
2014,IK Pathan,Sunrisers Hyderabad,35,26,134.62,5,0,19.23,8,30.77,0.0800606693585147,0.2609014319424139,0.3337582138160309,0.5906256779427089,0.0583764444257444,0.3771334427430528,death,IK Pathan,2014,46488441.2088,0.811241317060258,0.012885479105824766
2014,RG Sharma,Mumbai Indians,118,62,190.32,10,8,29.03,17,27.42,0.3665395434210212,0.5139372377867039,0.5427146139490758,0.5342982409534545,0.4992953414335098,0.8180523397508181,death,RG Sharma,2014,36803349.2903,2.222766013218331,0.040019374388452475
2025,MJ Santner,Mumbai Indians,35,25,140.0,2,3,20.0,10,40.0,0.0392064289565559,0.2348117796360393,0.276019273397007,0.734198246573638,-0.0621024836270885,0.2566545146902197,death,MJ Santner,2025,20990000.000000004,1.2227466159610278,0.0207958909597662
2018,K Gowtham,Rajasthan Royals,91,40,227.5,6,7,32.5,11,27.5,0.2867979129653258,0.5371518677901719,0.4982234798789217,0.5783006690841559,0.4161610405973607,0.7349180389146691,death,K Gowtham,2018,92525462.106,0.794287347706218,0.012559571078618782
2022,Ishan Kishan,Mumbai Indians,34,15,226.67,5,1,40.0,1,6.67,0.0721181170836249,0.5643996959077099,0.6239468087463523,0.2242763871987538,0.4373678293651591,0.7561248276824675,death,Ishan Kishan,2022,189676213.747,0.3986397728768595,0.004953994007622082
2022,M Shahrukh Khan,Punjab Kings,30,18,166.67,1,3,22.22,7,38.89,0.0565337629575453,0.3452613103019168,0.3267812203985204,0.6769899424106756,0.0450960546722805,0.3638530529895889,death,M Shahrukh Khan,2022,2487556.9016,14.626923820538863,0.2784658712362358
2018,R Ashwin,Punjab Kings,68,43,158.14,4,4,18.6,11,25.58,0.1942369443281291,0.3105215510170949,0.2979720893732607,0.5484729246673627,0.1806527879160838,0.4994097862333922,death,R Ashwin,2018,113418308.388,0.4403255464937187,0.005755324242348995
2018,KH Pandya,Mumbai Indians,101,57,177.19,9,6,26.32,15,26.32,0.3270418123728026,0.3727664693349599,0.4091908472656134,0.5599690344946685,0.3467863249475386,0.665543323264847,death,KH Pandya,2018,131326462.344,0.5067853891636137,0.007032889145331674
2018,RA Tripathi,Rajasthan Royals,31,18,172.22,1,2,16.67,3,16.67,0.045334516520465,0.356527243926047,0.2701673999001725,0.4100535482331821,0.1315600358561744,0.4503170341734828,death,RA Tripathi,2018,50739769.542,0.8875031129196036,0.014351468038604218
