season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct
2018,AR Patel,Punjab Kings,68,57,119.30,3,3,10.53,13,22.81
2023,JM Sharma,Punjab Kings,204,132,154.55,15,13,21.21,46,34.85
2018,JC Archer,Rajasthan Royals,0,1,0.00,0,0,0.00,1,100.00
2017,KV Sharma,Mumbai Indians,23,26,88.46,1,1,7.69,12,46.15
2023,PWH de Silva,Royal Challengers Bengaluru,5,3,166.67,0,0,0.00,0,0.00
2014,Q de Kock,Delhi Capitals,25,21,119.05,3,0,14.29,5,23.81
2018,SW Billings,Chennai Super Kings,41,36,113.89,2,2,11.11,14,38.89
2013,CH Morris,Chennai Super Kings,1,5,20.00,0,0,0.00,4,80.00
2025,M Shahrukh Khan,Gujarat Titans,113,60,188.33,9,8,28.33,15,25.00
2024,Mohammad Nabi,Mumbai Indians,1,2,50.00,0,0,0.00,1,50.00
2016,TG Southee,Mumbai Indians,3,4,75.00,0,0,0.00,1,25.00
2013,R Vinay Kumar,Royal Challengers Bengaluru,8,5,160.00,1,0,20.00,1,20.00
2019,AM Rahane,Rajasthan Royals,129,83,155.42,10,4,16.87,17,20.48
2023,BA Stokes,Chennai Super Kings,7,7,100.00,1,0,14.29,3,42.86
2023,Lalit Yadav,Delhi Capitals,40,29,137.93,5,0,17.24,7,24.14
2013,S Badrinath,Chennai Super Kings,100,91,109.89,8,0,8.79,25,27.47
2018,CA Lynn,Kolkata Knight Riders,175,135,129.63,14,6,14.81,43,31.85
2013,SPD Smith,Lucknow Super Giants,90,85,105.88,10,0,11.76,33,38.82
2013,AB Agarkar,Delhi Capitals,3,7,42.86,0,0,0.00,4,57.14
2015,Gurkeerat Singh,Punjab Kings,17,22,77.27,2,0,9.09,11,50.00
2023,TH David,Mumbai Indians,65,61,106.56,2,2,6.56,17,27.87
2018,MM Sharma,Punjab Kings,3,5,60.00,0,0,0.00,2,40.00
2015,KL Rahul,Sunrisers Hyderabad,96,83,115.66,5,3,9.64,26,31.33
2025,Dhruv Jurel,Rajasthan Royals,168,127,132.28,9,11,15.75,45,35.43
2022,AS Roy,Kolkata Knight Riders,0,2,0.00,0,0,0.00,2,100.00
2017,KA Pollard,Mumbai Indians,262,185,141.62,18,15,17.84,53,28.65
2021,FA Allen,Punjab Kings,5,8,62.50,0,0,0.00,4,50.00
2016,MP Stoinis,Punjab Kings,58,44,131.82,3,2,11.36,11,25.00
2019,SE Rutherford,Delhi Capitals,26,30,86.67,0,2,6.67,16,53.33
2020,JDS Neesham,Punjab Kings,7,7,100.00,0,0,0.00,2,28.57
2017,YK Pathan,Kolkata Knight Riders,83,76,109.21,3,4,9.21,30,39.47
2021,PWH de Silva,Royal Challengers Bengaluru,0,1,0.00,0,0,0.00,1,100.00
2021,Rashid Khan,Sunrisers Hyderabad,6,4,150.00,1,0,25.00,1,25.00
2022,Kartik Tyagi,Sunrisers Hyderabad,0,1,0.00,0,0,0.00,1,100.00
2021,NT Ellis,Punjab Kings,1,2,50.00,0,0,0.00,1,50.00
2025,LS Livingstone,Royal Challengers Bengaluru,71,61,116.39,2,4,9.84,20,32.79
2017,JC Buttler,Mumbai Indians,48,34,141.18,1,4,14.71,8,23.53
2016,JJ Bumrah,Mumbai Indians,6,6,100.00,1,0,16.67,3,50.00
2013,DT Christian,Royal Challengers Bengaluru,3,10,30.00,0,0,0.00,7,70.00
2019,BA Stokes,Rajasthan Royals,59,55,107.27,3,1,7.27,19,34.55
2013,KB Arun Karthik,Royal Challengers Bengaluru,19,14,135.71,1,1,14.29,5,35.71
2024,MM Sharma,Gujarat Titans,2,14,14.29,0,0,0.00,11,78.57
2019,SM Curran,Punjab Kings,10,16,62.50,1,0,6.25,10,62.50
2025,R Sai Kishore,Gujarat Titans,1,3,33.33,0,0,0.00,2,66.67
2018,NV Ojha,Delhi Capitals,1,3,33.33,0,0,0.00,1,33.33
2022,VR Iyer,Kolkata Knight Riders,49,39,125.64,4,1,12.82,10,25.64
2017,STR Binny,Royal Challengers Bengaluru,36,48,75.00,2,1,6.25,23,47.92
2017,CR Brathwaite,Delhi Capitals,12,15,80.00,2,0,13.33,9,60.00
2020,Ishan Kishan,Mumbai Indians,298,190,156.84,15,18,17.37,41,21.58
2018,MJ McClenaghan,Mumbai Indians,0,2,0.00,0,0,0.00,2,100.00
2022,Harshit Rana,Kolkata Knight Riders,2,1,200.00,0,0,0.00,0,0.00
2025,Shashank Singh,Punjab Kings,146,125,116.80,6,7,10.40,35,28.00
2020,MP Stoinis,Delhi Capitals,178,124,143.55,12,9,16.94,33,26.61
2025,R Parag,Rajasthan Royals,245,152,161.18,17,15,21.05,44,28.95
2017,AB de Villiers,Royal Challengers Bengaluru,81,75,108.00,2,5,9.33,22,29.33
2018,P Negi,Royal Challengers Bengaluru,3,4,75.00,0,0,0.00,1,25.00
2014,KK Nair,Rajasthan Royals,147,99,148.48,16,4,20.20,28,28.28
2023,YBK Jaiswal,Rajasthan Royals,184,131,140.46,18,7,19.08,35,26.72
2023,WP Saha,Gujarat Titans,75,58,129.31,8,0,13.79,12,20.69
2025,MK Pandey,Kolkata Knight Riders,74,53,139.62,4,4,15.09,15,28.30
2017,RV Uthappa,Kolkata Knight Riders,247,130,190.00,19,17,27.69,26,20.00
2022,Q de Kock,Lucknow Super Giants,177,120,147.50,16,6,18.33,30,25.00
2014,CA Lynn,Kolkata Knight Riders,26,24,108.33,2,1,12.50,9,37.50
2016,JP Duminy,Delhi Capitals,127,107,118.69,8,2,9.35,22,20.56
2022,Kuldeep Yadav,Delhi Capitals,5,17,29.41,0,0,0.00,11,64.71
2017,BA Stokes,Lucknow Super Giants,247,168,147.02,17,12,17.26,46,27.38
2015,KD Karthik,Royal Challengers Bengaluru,92,80,115.00,10,2,15.00,30,37.50
2015,Yuvraj Singh,Delhi Capitals,176,158,111.39,14,7,13.29,66,41.77
2015,PA Patel,Mumbai Indians,93,59,157.63,10,3,22.03,15,25.42
2016,MS Dhoni,Lucknow Super Giants,106,108,98.15,4,4,7.41,40,37.04
2013,OA Shah,Rajasthan Royals,13,11,118.18,1,0,9.09,1,9.09
2018,KL Rahul,Punjab Kings,156,122,127.87,9,6,12.30,32,26.23
2016,CH Morris,Delhi Capitals,70,43,162.79,5,5,23.26,14,32.56
2019,M Vijay,Chennai Super Kings,20,30,66.67,0,0,0.00,12,40.00
2019,AR Patel,Delhi Capitals,29,36,80.56,2,0,5.56,16,44.44
2013,KV Sharma,Sunrisers Hyderabad,44,45,97.78,4,1,11.11,21,46.67
2015,SR Watson,Rajasthan Royals,129,75,172.00,9,8,22.67,17,22.67
2014,Ankit Sharma,Rajasthan Royals,6,6,100.00,0,0,0.00,2,33.33
2022,Shivam Mavi,Kolkata Knight Riders,3,6,50.00,0,0,0.00,3,50.00
2025,Sameer Rizvi,Delhi Capitals,75,50,150.00,6,4,20.00,13,26.00
2022,Shashank Singh,Sunrisers Hyderabad,27,24,112.50,2,1,12.50,9,37.50
2015,NM Coulter-Nile,Delhi Capitals,8,10,80.00,2,0,20.00,8,80.00
2016,KA Pollard,Mumbai Indians,105,73,143.84,7,7,19.18,29,39.73
2020,S Dhawan,Delhi Capitals,255,173,147.40,23,4,15.61,27,15.61
2018,Yuvraj Singh,Punjab Kings,50,49,102.04,3,2,10.20,22,44.90
2013,M Morkel,Delhi Capitals,2,4,50.00,0,0,0.00,2,50.00
2018,Mohammed Siraj,Royal Challengers Bengaluru,5,7,71.43,1,0,14.29,4,57.14
2023,PBB Rajapaksa,Punjab Kings,34,33,103.03,3,0,9.09,10,30.30
2025,MP Stoinis,Punjab Kings,45,32,140.63,2,4,18.75,13,40.63
2024,UT Yadav,Gujarat Titans,2,4,50.00,0,0,0.00,2,50.00
2014,V Kohli,Royal Challengers Bengaluru,257,183,140.44,14,13,14.75,51,27.87
2020,SS Cottrell,Punjab Kings,0,1,0.00,0,0,0.00,1,100.00
2019,E Lewis,Mumbai Indians,19,20,95.00,1,1,10.00,9,45.00
2023,LS Livingstone,Punjab Kings,168,105,160.00,12,10,20.95,26,24.76
2025,RK Singh,Kolkata Knight Riders,103,85,121.18,7,4,12.94,31,36.47
2019,DA Miller,Punjab Kings,151,119,126.89,11,6,14.29,38,31.93
2025,Urvil Patel,Chennai Super Kings,17,7,242.86,2,1,42.86,1,14.29
2021,AR Patel,Delhi Capitals,14,21,66.67,1,0,4.76,10,47.62
2021,KH Pandya,Mumbai Indians,84,79,106.33,5,3,10.13,32,40.51
2023,DJ Hooda,Lucknow Super Giants,41,40,102.50,0,1,2.50,10,25.00
2024,Lalit Yadav,Delhi Capitals,7,8,87.50,1,0,12.50,4,50.00
2022,SN Khan,Delhi Capitals,31,29,106.90,2,0,6.90,7,24.14
2023,Shubman Gill,Gujarat Titans,401,242,165.70,24,21,18.60,44,18.18
2017,MP Stoinis,Punjab Kings,6,6,100.00,0,0,0.00,1,16.67
2019,RK Bhui,Sunrisers Hyderabad,7,12,58.33,0,0,0.00,7,58.33
2017,M Vohra,Punjab Kings,69,42,164.29,5,4,21.43,14,33.33
2024,Swapnil Singh,Royal Challengers Bengaluru,15,9,166.67,2,1,33.33,4,44.44
2013,CL White,Sunrisers Hyderabad,120,117,102.56,11,3,11.97,48,41.03
2022,RD Gaikwad,Chennai Super Kings,158,102,154.90,11,7,17.65,18,17.65
2024,WP Saha,Gujarat Titans,3,5,60.00,0,0,0.00,2,40.00
2025,Naman Dhir,Mumbai Indians,39,35,111.43,3,0,8.57,8,22.86
2014,BB McCullum,Chennai Super Kings,168,141,119.15,10,8,12.77,45,31.91
2018,CH Gayle,Punjab Kings,104,72,144.44,2,10,16.67,25,34.72
2025,MA Agarwal,Royal Challengers Bengaluru,59,33,178.79,7,1,24.24,6,18.18
2024,Tanush Kotian,Rajasthan Royals,5,6,83.33,0,0,0.00,2,33.33
2021,DJ Malan,Punjab Kings,23,22,104.55,1,1,9.09,8,36.36
2019,CH Morris,Delhi Capitals,19,18,105.56,1,1,11.11,8,44.44
2019,CA Lynn,Kolkata Knight Riders,112,73,153.42,5,8,17.81,19,26.03
2017,MN Samuels,Delhi Capitals,28,27,103.70,1,2,11.11,14,51.85
2015,YK Pathan,Kolkata Knight Riders,194,158,122.78,17,7,15.19,58,36.71
2024,KL Rahul,Lucknow Super Giants,219,145,151.03,18,6,16.55,29,20.00
2018,AJ Finch,Punjab Kings,94,67,140.30,3,6,13.43,15,22.39
2021,Shubman Gill,Kolkata Knight Riders,169,145,116.55,14,5,13.10,54,37.24
2019,B Kumar,Sunrisers Hyderabad,0,1,0.00,0,0,0.00,0,0.00
2013,DJ Hussey,Punjab Kings,152,146,104.11,10,4,9.59,52,35.62
2020,SN Khan,Punjab Kings,9,14,64.29,1,0,7.14,7,50.00
2017,Anureet Singh,Punjab Kings,1,1,100.00,0,0,0.00,0,0.00
2022,N Jagadeesan,Chennai Super Kings,31,26,119.23,3,1,15.38,9,34.62
2025,Rashid Khan,Gujarat Titans,12,8,150.00,1,1,25.00,4,50.00
2015,J Botha,Kolkata Knight Riders,4,3,133.33,1,0,33.33,1,33.33
2020,R Tewatia,Rajasthan Royals,96,99,96.97,5,3,8.08,40,40.40
2025,AK Markram,Lucknow Super Giants,146,100,146.00,6,9,15.00,25,25.00
2023,SP Narine,Kolkata Knight Riders,12,10,120.00,1,1,20.00,6,60.00
2014,R Tewatia,Rajasthan Royals,16,13,123.08,0,1,7.69,2,15.38
2023,RD Chahar,Punjab Kings,0,8,0.00,0,0,0.00,8,100.00
2017,EJG Morgan,Punjab Kings,37,32,115.63,4,1,15.63,11,34.38
2023,PD Salt,Delhi Capitals,66,41,160.98,6,3,21.95,9,21.95
2021,Q de Kock,Mumbai Indians,99,91,108.79,9,0,9.89,25,27.47
2020,AT Carey,Delhi Capitals,1,1,100.00,0,0,0.00,0,0.00
2020,S Gopal,Rajasthan Royals,16,25,64.00,0,0,0.00,10,40.00
2022,Mohammed Siraj,Royal Challengers Bengaluru,2,5,40.00,0,0,0.00,3,60.00
2024,Shahbaz Ahmed,Sunrisers Hyderabad,98,97,101.03,2,4,6.19,32,32.99
2013,LRPL Taylor,Lucknow Super Giants,54,64,84.38,1,1,3.13,26,40.63
2016,MJ McClenaghan,Mumbai Indians,28,17,164.71,1,3,23.53,7,41.18
2017,TS Mills,Royal Challengers Bengaluru,2,5,40.00,0,0,0.00,3,60.00
2016,NV Ojha,Sunrisers Hyderabad,71,71,100.00,2,4,8.45,32,45.07
2018,V Shankar,Delhi Capitals,100,84,119.05,7,3,11.90,25,29.76
2023,C Green,Mumbai Indians,179,119,150.42,9,12,17.65,35,29.41
2017,GJ Maxwell,Punjab Kings,272,141,192.91,17,24,29.08,37,26.24
2013,AP Tare,Mumbai Indians,41,27,151.85,4,1,18.52,7,25.93
2022,KD Karthik,Royal Challengers Bengaluru,88,68,129.41,8,3,16.18,23,33.82
2020,K Rabada,Delhi Capitals,4,11,36.36,0,0,0.00,7,63.64
2013,Iqbal Abdulla,Kolkata Knight Riders,4,6,66.67,0,0,0.00,2,33.33
2016,TM Head,Royal Challengers Bengaluru,13,15,86.67,0,1,6.67,7,46.67
2024,SP Narine,Kolkata Knight Riders,174,77,225.97,13,15,36.36,21,27.27
2025,B Kumar,Royal Challengers Bengaluru,8,13,61.54,1,0,7.69,8,61.54
2021,CJ Jordan,Punjab Kings,3,4,75.00,0,0,0.00,1,25.00
2021,SS Iyer,Delhi Capitals,100,91,109.89,3,3,6.59,22,24.18
2015,RS Bopara,Sunrisers Hyderabad,86,72,119.44,3,4,9.72,23,31.94
2022,M Theekshana,Chennai Super Kings,0,3,0.00,0,0,0.00,3,100.00
2024,MA Agarwal,Sunrisers Hyderabad,0,2,0.00,0,0,0.00,2,100.00
2018,M Markande,Mumbai Indians,3,7,42.86,0,0,0.00,5,71.43
2023,JC Buttler,Rajasthan Royals,162,108,150.00,12,7,17.59,24,22.22
2020,R Ashwin,Delhi Capitals,8,5,160.00,0,1,20.00,3,60.00
2016,V Kohli,Royal Challengers Bengaluru,443,281,157.65,35,16,18.15,50,17.79
2013,S Nadeem,Delhi Capitals,3,5,60.00,0,0,0.00,3,60.00
2022,KS Williamson,Sunrisers Hyderabad,86,65,132.31,3,5,12.31,17,26.15
2018,Kuldeep Yadav,Kolkata Knight Riders,2,9,22.22,0,0,0.00,7,77.78
2021,Ishan Kishan,Mumbai Indians,124,101,122.77,5,7,11.88,33,32.67
2021,AK Markram,Punjab Kings,120,95,126.32,10,3,13.68,24,25.26
2025,PD Salt,Royal Challengers Bengaluru,66,33,200.00,5,5,30.30,8,24.24
2016,G Gambhir,Kolkata Knight Riders,205,160,128.13,18,3,13.13,42,26.25
2019,RG Sharma,Mumbai Indians,119,88,135.23,13,4,19.32,31,35.23
2025,A Raghuvanshi,Kolkata Knight Riders,161,126,127.78,14,3,13.49,29,23.02
2022,KK Nair,Rajasthan Royals,13,13,100.00,1,0,7.69,2,15.38
2016,Q de Kock,Delhi Capitals,160,111,144.14,14,6,18.02,27,24.32
2025,SB Dubey,Rajasthan Royals,14,20,70.00,1,0,5.00,9,45.00
2014,SV Samson,Rajasthan Royals,179,133,134.59,10,8,13.53,36,27.07
2019,S Dhawan,Delhi Capitals,150,114,131.58,18,1,16.67,29,25.44
2023,KH Pandya,Lucknow Super Giants,133,114,116.67,8,5,11.40,39,34.21
2015,LMP Simmons,Mumbai Indians,230,172,133.72,18,11,16.86,64,37.21
2017,PP Chawla,Kolkata Knight Riders,2,5,40.00,0,0,0.00,3,60.00
2023,Rahmanullah Gurbaz,Kolkata Knight Riders,75,51,147.06,4,5,17.65,16,31.37
2021,VR Iyer,Kolkata Knight Riders,128,98,130.61,10,6,16.33,32,32.65
2025,XC Bartlett,Punjab Kings,11,15,73.33,1,0,6.67,7,46.67
2015,SPD Smith,Rajasthan Royals,173,133,130.08,18,2,15.04,38,28.57
2024,B Kumar,Sunrisers Hyderabad,13,17,76.47,3,0,17.65,13,76.47
2013,BMAJ Mendis,Delhi Capitals,20,20,100.00,0,0,0.00,4,20.00
2013,Mandeep Singh,Punjab Kings,61,49,124.49,6,0,12.24,11,22.45
2018,SK Raina,Chennai Super Kings,202,172,117.44,15,6,12.21,48,27.91
2023,JJ Roy,Kolkata Knight Riders,95,57,166.67,7,6,22.81,13,22.81
2024,TH David,Mumbai Indians,70,65,107.69,3,2,7.69,17,26.15
2016,SE Marsh,Punjab Kings,96,75,128.00,7,3,13.33,19,25.33
2024,Abishek Porel,Delhi Capitals,120,80,150.00,12,3,18.75,20,25.00
2014,DR Smith,Chennai Super Kings,189,122,154.92,10,15,20.49,41,33.61
2014,MS Dhoni,Chennai Super Kings,118,114,103.51,5,4,7.89,33,28.95
2024,H Klaasen,Sunrisers Hyderabad,293,194,151.03,9,22,15.98,54,27.84
2016,NS Naik,Punjab Kings,12,17,70.59,1,0,5.88,9,52.94
2022,PN Mankad,Punjab Kings,4,1,400.00,1,0,100.00,0,0.00
2019,K Gowtham,Rajasthan Royals,15,13,115.38,1,1,15.38,6,46.15
2016,KS Williamson,Sunrisers Hyderabad,91,81,112.35,10,0,12.35,18,22.22
2017,DL Chahar,Lucknow Super Giants,14,6,233.33,0,2,33.33,2,33.33
2020,N Rana,Kolkata Knight Riders,185,109,169.72,18,8,23.85,25,22.94
2024,N Rana,Kolkata Knight Riders,27,17,158.82,3,1,23.53,5,29.41
2023,GD Phillips,Sunrisers Hyderabad,8,7,114.29,0,1,14.29,4,57.14
2017,MK Tiwary,Lucknow Super Giants,122,101,120.79,10,3,12.87,29,28.71
2025,V Shankar,Chennai Super Kings,63,52,121.15,4,1,9.62,13,25.00
2013,PA Reddy,Sunrisers Hyderabad,19,22,86.36,2,0,9.09,9,40.91
2025,SM Curran,Chennai Super Kings,78,44,177.27,8,3,25.00,9,20.45
2020,HH Pandya,Mumbai Indians,82,66,124.24,3,7,15.15,29,43.94
2022,Avesh Khan,Lucknow Super Giants,12,4,300.00,0,2,50.00,2,50.00
2023,PK Garg,Delhi Capitals,12,9,133.33,1,0,11.11,1,11.11
2023,KM Asif,Rajasthan Royals,0,2,0.00,0,0,0.00,2,100.00
2016,KP Pietersen,Lucknow Super Giants,42,37,113.51,1,2,8.11,12,32.43
2016,A Ashish Reddy,Sunrisers Hyderabad,32,18,177.78,2,3,27.78,7,38.89
2024,MS Dhoni,Chennai Super Kings,7,4,175.00,1,0,25.00,1,25.00
2024,Tilak Varma,Mumbai Indians,311,190,163.68,32,12,23.16,47,24.74
2016,WP Saha,Punjab Kings,159,132,120.45,15,1,12.12,36,27.27
2023,R Parag,Rajasthan Royals,52,49,106.12,3,2,10.20,18,36.73
2024,J Fraser-McGurk,Delhi Capitals,38,26,146.15,1,3,15.38,10,38.46
2014,R Bhatia,Rajasthan Royals,28,30,93.33,0,1,3.33,8,26.67
2025,JC Buttler,Gujarat Titans,333,205,162.44,33,13,22.44,49,23.90
2015,KM Jadhav,Delhi Capitals,130,85,152.94,11,5,18.82,22,25.88
2022,PVD Chameera,Lucknow Super Giants,4,4,100.00,1,0,25.00,3,75.00
2014,PA Patel,Royal Challengers Bengaluru,48,42,114.29,5,0,11.90,10,23.81
2013,R Sathish,Punjab Kings,48,40,120.00,4,2,15.00,17,42.50
2023,AM Rahane,Chennai Super Kings,150,104,144.23,8,6,13.46,22,21.15
2022,JM Sharma,Punjab Kings,157,104,150.96,14,8,21.15,39,37.50
2014,IK Pathan,Sunrisers Hyderabad,20,28,71.43,0,0,0.00,10,35.71
2025,D Padikkal,Royal Challengers Bengaluru,141,97,145.36,12,7,19.59,29,29.90
2014,RG Sharma,Mumbai Indians,231,194,119.07,18,6,12.37,63,32.47
2013,B Chipli,Delhi Capitals,0,1,0.00,0,0,0.00,1,100.00
2020,KL Nagarkoti,Kolkata Knight Riders,7,15,46.67,0,0,0.00,9,60.00
2025,RM Patidar,Royal Challengers Bengaluru,226,150,150.67,18,10,18.67,39,26.00
2018,DA Miller,Punjab Kings,46,42,109.52,1,1,4.76,10,23.81
2020,AS Rajpoot,Rajasthan Royals,0,1,0.00,0,0,0.00,1,100.00
2014,TG Southee,Rajasthan Royals,4,4,100.00,1,0,25.00,3,75.00
2019,KL Rahul,Punjab Kings,238,168,141.67,15,7,13.10,33,19.64
2013,JA Morkel,Chennai Super Kings,21,22,95.45,1,1,9.09,10,45.45
2014,AM Nayar,Rajasthan Royals,11,15,73.33,1,0,6.67,9,60.00
2018,H Klaasen,Rajasthan Royals,22,18,122.22,3,0,16.67,7,38.89
2023,P Dubey,Delhi Capitals,15,18,83.33,2,0,11.11,9,50.00
2025,KK Nair,Delhi Capitals,83,45,184.44,10,4,31.11,11,24.44
2013,S Narwal,Kolkata Knight Riders,6,3,200.00,1,0,33.33,0,0.00
2022,SE Rutherford,Royal Challengers Bengaluru,26,31,83.87,1,1,6.45,12,38.71
2021,R Parag,Rajasthan Royals,63,53,118.87,5,3,15.09,21,39.62
2025,MJ Santner,Mumbai Indians,5,8,62.50,0,0,0.00,3,37.50
2019,DJ Bravo,Chennai Super Kings,47,42,111.90,4,1,11.90,15,35.71
2024,D Ferreira,Rajasthan Royals,5,6,83.33,0,0,0.00,2,33.33
2013,DPMD Jayawardene,Delhi Capitals,139,125,111.20,10,3,10.40,43,34.40
2016,Sandeep Sharma,Punjab Kings,5,5,100.00,0,0,0.00,0,0.00
2024,T Kohler-Cadmore,Rajasthan Royals,0,1,0.00,0,0,0.00,1,100.00
2018,K Gowtham,Rajasthan Royals,27,18,150.00,3,1,22.22,6,33.33
2019,Q de Kock,Mumbai Indians,153,114,134.21,11,6,14.91,29,25.44
2014,CH Gayle,Royal Challengers Bengaluru,29,34,85.29,3,1,11.76,15,44.12
2015,Mandeep Singh,Royal Challengers Bengaluru,85,55,154.55,10,4,25.45,20,36.36
2024,Shashank Singh,Punjab Kings,190,131,145.04,14,10,18.32,36,27.48
2013,UA Birla,Lucknow Super Giants,0,1,0.00,0,0,0.00,1,100.00
2019,KMA Paul,Delhi Capitals,0,5,0.00,0,0,0.00,4,80.00
2014,KL Rahul,Sunrisers Hyderabad,91,98,92.86,6,1,7.14,33,33.67
2020,Mohammed Shami,Punjab Kings,0,1,0.00,0,0,0.00,1,100.00
2020,Washington Sundar,Royal Challengers Bengaluru,88,74,118.92,8,2,13.51,24,32.43
2022,Ishan Kishan,Mumbai Indians,126,101,124.75,7,5,11.88,25,24.75
2013,KW Richardson,Lucknow Super Giants,24,23,104.35,2,1,13.04,11,47.83
2022,RA Bawa,Punjab Kings,10,9,111.11,1,0,11.11,3,33.33
2021,DJ Hooda,Punjab Kings,119,81,146.91,5,8,16.05,24,29.63
2021,F du Plessis,Chennai Super Kings,226,175,129.14,16,7,13.14,48,27.43
2018,SS Iyer,Delhi Capitals,200,151,132.45,12,10,14.57,45,29.80
2019,SP Narine,Kolkata Knight Riders,23,14,164.29,1,3,28.57,8,57.14
2013,RT Ponting,Mumbai Indians,4,10,40.00,0,0,0.00,6,60.00
2020,N Jagadeesan,Chennai Super Kings,30,22,136.36,4,0,18.18,6,27.27
2017,SP Jackson,Kolkata Knight Riders,22,16,137.50,3,0,18.75,4,25.00
2019,RA Tripathi,Rajasthan Royals,64,62,103.23,5,0,8.06,20,32.26
2022,M Shahrukh Khan,Punjab Kings,68,78,87.18,1,5,7.69,40,51.28
2021,KM Jadhav,Sunrisers Hyderabad,42,44,95.45,1,1,4.55,14,31.82
2018,MK Tiwary,Punjab Kings,34,30,113.33,3,1,13.33,12,40.00
2021,CH Gayle,Punjab Kings,79,74,106.76,7,3,13.51,32,43.24
2016,SW Billings,Delhi Capitals,78,54,144.44,4,3,12.96,10,18.52
2024,PD Salt,Kolkata Knight Riders,124,64,193.75,14,6,31.25,16,25.00
2018,R Ashwin,Punjab Kings,34,26,130.77,3,1,15.38,7,26.92
2015,KA Pollard,Mumbai Indians,226,158,143.04,15,14,18.35,56,35.44
2019,MA Agarwal,Punjab Kings,202,126,160.32,14,10,19.05,28,22.22
2017,CH Morris,Delhi Capitals,45,41,109.76,5,0,12.20,12,29.27
2013,S Dhawan,Sunrisers Hyderabad,151,108,139.81,17,2,17.59,28,25.93
2018,KH Pandya,Mumbai Indians,120,91,131.87,13,4,18.68,35,38.46
2018,RA Tripathi,Rajasthan Royals,107,87,122.99,8,2,11.49,26,29.89
2015,GJ Bailey,Punjab Kings,89,85,104.71,5,1,7.06,24,28.24
2019,PA Patel,Royal Challengers Bengaluru,85,65,130.77,7,2,13.85,17,26.15
2020,BA Stokes,Rajasthan Royals,82,59,138.98,8,2,16.95,15,25.42
2014,SA Yadav,Kolkata Knight Riders,62,46,134.78,4,2,13.04,13,28.26
2016,RR Pant,Delhi Capitals,118,90,131.11,10,4,15.56,30,33.33
2013,PA Patel,Sunrisers Hyderabad,53,57,92.98,3,0,5.26,17,29.82
2014,KV Sharma,Sunrisers Hyderabad,9,5,180.00,0,1,20.00,1,20.00
2019,R Ashwin,Punjab Kings,8,8,100.00,1,0,12.50,3,37.50
2014,SPD Smith,Rajasthan Royals,71,68,104.41,3,2,7.35,23,33.82
2020,KH Pandya,Mumbai Indians,69,66,104.55,5,3,12.12,26,39.39
2013,Gurkeerat Singh,Punjab Kings,58,50,116.00,5,1,12.00,15,30.00
2015,AT Rayudu,Mumbai Indians,120,101,118.81,6,4,9.90,27,26.73
2013,R Dravid,Rajasthan Royals,191,157,121.66,16,3,12.10,43,27.39
2024,SA Yadav,Mumbai Indians,213,127,167.72,21,10,24.41,42,33.07
2014,S Rana,Royal Challengers Bengaluru,6,8,75.00,0,0,0.00,4,50.00
2013,KC Sangakkara,Sunrisers Hyderabad,45,64,70.31,1,0,1.56,24,37.50
2014,SE Marsh,Punjab Kings,50,31,161.29,5,2,22.58,8,25.81
2014,Harbhajan Singh,Mumbai Indians,1,1,100.00,0,0,0.00,0,0.00
2021,YS Chahal,Royal Challengers Bengaluru,1,11,9.09,0,0,0.00,10,90.91
2023,UT Yadav,Kolkata Knight Riders,3,5,60.00,0,0,0.00,3,60.00
2015,SS Tiwary,Delhi Capitals,26,25,104.00,2,1,12.00,13,52.00
2016,KC Cariappa,Punjab Kings,12,8,150.00,0,1,12.50,1,12.50
2023,AT Rayudu,Chennai Super Kings,92,79,116.46,5,5,12.66,30,37.97
2020,K Gowtham,Punjab Kings,20,14,142.86,1,1,14.29,4,28.57
2024,MA Starc,Kolkata Knight Riders,2,2,100.00,0,0,0.00,0,0.00
2017,RG Sharma,Mumbai Indians,202,160,126.25,21,5,16.25,55,34.38
2016,PP Chawla,Kolkata Knight Riders,3,7,42.86,0,0,0.00,4,57.14
2017,MJ Guptill,Punjab Kings,8,4,200.00,0,1,25.00,1,25.00
2021,Shakib Al Hasan,Kolkata Knight Riders,33,32,103.13,2,1,9.38,9,28.13
2014,PP Chawla,Kolkata Knight Riders,0,2,0.00,0,0,0.00,1,50.00
2024,SM Curran,Punjab Kings,166,130,127.69,14,3,13.08,35,26.92
2016,AD Russell,Kolkata Knight Riders,99,65,152.31,3,9,18.46,23,35.38
2014,M Vohra,Punjab Kings,90,71,126.76,5,4,12.68,26,36.62
2020,MM Ali,Royal Challengers Bengaluru,6,9,66.67,0,0,0.00,2,22.22
2020,SR Watson,Chennai Super Kings,132,84,157.14,14,5,22.62,22,26.19
2018,SV Samson,Rajasthan Royals,239,191,125.13,14,8,11.52,51,26.70
2016,AR Patel,Punjab Kings,28,34,82.35,1,1,5.88,16,47.06
2016,GJ Bailey,Lucknow Super Giants,42,36,116.67,2,2,11.11,12,33.33
2022,Anmolpreet Singh,Mumbai Indians,8,9,88.89,0,0,0.00,3,33.33
2019,CR Brathwaite,Kolkata Knight Riders,1,1,100.00,0,0,0.00,0,0.00
2022,SO Hetmyer,Rajasthan Royals,96,98,97.96,8,2,10.20,42,42.86
